loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
33,0.6144927536231884,0.5997933216253472,0.8231884057971014,0.8241080334654765,0.9739130434782609,0.9739636552405337
34,0.6753623188405797,0.6464360112240315,0.7797101449275362,0.7768809214282276,0.8956521739130435,0.8900699517997683
35,0.5478260869565217,0.4705323709287559,0.7623188405797101,0.7234305346698816,0.7652173913043478,0.7322937151836826
36,0.6304347826086957,0.5846228410922397,0.6521739130434783,0.6053227560616723,0.8260869565217391,0.7705555555555557
37,0.7478260869565218,0.7299761936004819,0.6521739130434783,0.6501733158470829,0.8260869565217391,0.8198101058701778
38,0.6753623188405797,0.6563532040133324,0.9072463768115943,0.9030067647088925,0.9797101449275363,0.9796758363779641
39,0.6782608695652174,0.667189527022047,0.7913043478260869,0.7676649764755697,0.8463768115942029,0.8358905368515898
40,0.5478260869565217,0.4994409543973112,0.6753623188405797,0.6345118335013804,0.7971014492753623,0.777600692457859
41,0.7159420289855073,0.6894912359826685,0.8202898550724638,0.8071710758377424,0.8579710144927536,0.8426704674383969
42,0.672463768115942,0.6453987553255592,0.7072463768115942,0.6943559972036056,0.8840579710144928,0.88542571466598
43,0.7333333333333333,0.7323482075121707,0.6550724637681159,0.6399544333631763,0.8898550724637682,0.8820612537552802
44,0.6086956521739131,0.544378236644697,0.672463768115942,0.6557324854611025,0.7913043478260869,0.7677022455804889
45,0.6811594202898551,0.6764797484222902,0.8173913043478261,0.7980502476892374,0.8927536231884058,0.8931522344926809
46,0.6347826086956522,0.6016040939496089,0.8028985507246377,0.7916102736699457,0.9304347826086956,0.9303023492328354
47,0.7546583850931677,0.7344330251242429,0.8478260869565217,0.788216396322839,0.9161490683229814,0.9148535501348348
48,0.5971014492753624,0.5621022373362751,0.7246376811594203,0.7100956906981224,0.8144927536231884,0.78719683580767
49,0.5745341614906833,0.4938052543367062,0.7919254658385093,0.7680778610415399,0.9006211180124224,0.8409562075610335
50,0.6428571428571429,0.6182100671364871,0.7763975155279503,0.7711089900738386,0.953416149068323,0.9537061954730781
51,0.6321070234113713,0.5630578158044943,0.6655518394648829,0.6103349656311348,0.7290969899665551,0.604858082610164
52,0.5362318840579711,0.5275693576222834,0.7507246376811594,0.7313912547179093,0.8289855072463768,0.8143454694777017
53,0.7739130434782608,0.7593865713231305,0.7942028985507247,0.7743517957544472,0.9014492753623189,0.8992736260796118
54,0.6057971014492753,0.5559574036693451,0.7652173913043478,0.7614050574561854,0.8608695652173913,0.8568981217737339
55,0.6898550724637681,0.6523730301283865,0.7188405797101449,0.7004955177703437,0.8869565217391304,0.8802856546257034
56,0.6956521739130435,0.6610831109497186,0.8231884057971014,0.8041695093463291,0.9246376811594202,0.9246939293783148
57,0.7275362318840579,0.7162630972441321,0.7768115942028986,0.766404790697793,0.9101449275362319,0.9081710087278517
58,0.5768115942028985,0.5441824577668538,0.5855072463768116,0.5562179503172812,0.6550724637681159,0.6231759897118693
59,0.6898550724637681,0.6481183348907555,0.8202898550724638,0.8142014802246521,0.8985507246376812,0.8920055148184252
60,0.7246376811594203,0.7073817016086067,0.5420289855072464,0.4920014348068179,0.7652173913043478,0.7450042030033194
61,0.5420289855072464,0.5287082198538086,0.34492753623188405,0.3123743653497077,0.5710144927536231,0.5640883572966808
62,0.6149068322981367,0.5713107710571567,0.7111801242236024,0.6628653830386031,0.8509316770186336,0.8469393618079327
mean,0.6269888363156246,0.5929426763810852,0.7169024757383803,0.6958763975879144,0.8220782023026063,0.8068403318262256
std,0.12160194467644869,0.13333148622998844,0.12051576113002835,0.12273983067960742,0.1331755216945341,0.1438831310832394
