loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
0,0.5512159174649963,0.5443292159474088,0.7366740358634242,0.7354825889137383,0.8324735937116188,0.8317835333560962
1,0.6186543599708526,0.6103219118727284,0.6988098129706096,0.6956752013916875,0.8180714112217634,0.8165667253248567
2,0.6396135265700483,0.6295212692751827,0.7106280193236715,0.71028235487322,0.8193236714975846,0.8180940159175591
3,0.6185990338164251,0.6127475643384659,0.7541062801932367,0.752174872635278,0.8236714975845411,0.8230276134741921
4,0.6148366494718742,0.6085275683948554,0.6895111766150823,0.6928004171130087,0.7759764185703758,0.7767170703835988
5,0.6081987577639751,0.6028260865071021,0.7513043478260869,0.7497102097648105,0.8357763975155279,0.8351968919781944
6,0.6165119687347338,0.6097907024850717,0.7169027845627748,0.7190979815153563,0.7896922325354176,0.7897101470395852
7,0.6154589371980677,0.609182721097347,0.7596618357487923,0.7589847194636494,0.8422705314009662,0.843030788784019
8,0.6167562286272594,0.6118321456112125,0.6834391792867611,0.6846217117136479,0.8365901319003419,0.8374590999264555
9,0.6492591692980325,0.6364434042100306,0.7347583191644401,0.7303067776489371,0.8554772892883168,0.855633996866308
10,0.6255495847581827,0.6189738009136707,0.7269174401563263,0.7257498679574971,0.8258426966292135,0.8267066077292954
11,0.6567889239737673,0.6529318663556547,0.6779208161282487,0.6724961073583967,0.8180714112217634,0.8171829830806191
12,0.6419149975574011,0.6319736080497205,0.6914997557401075,0.6935208640026461,0.8190034196384953,0.8180802853302164
13,0.6516881224192373,0.639718851793001,0.6735487005100802,0.6740777428696266,0.7874666018945834,0.7860190366015257
14,0.6419723099344182,0.6320332932026047,0.7097401020160311,0.7048239260643008,0.827544328394462,0.8257428480889375
15,0.6533952125061065,0.6459351463709072,0.735466536394724,0.7385553076782495,0.8502686858817782,0.8504599640787941
16,0.6317707068253583,0.6228552690432793,0.6876366286130677,0.6886112557168119,0.8117561331066311,0.809742969341387
17,0.6256038647342995,0.6171322996375607,0.714975845410628,0.7123630433986693,0.8239130434782609,0.8242307426739657
18,0.6315401621223287,0.6188899585605253,0.7300417587816261,0.7291016001073196,0.8440186686317858,0.8457221751391129
19,0.6507083536883244,0.6411953781164667,0.693209574987787,0.6901902739314457,0.8380556912554958,0.8389246008781472
20,0.6634098680996581,0.6567397048099425,0.7757694186614558,0.7761569946434203,0.8676111382510991,0.8688480600095202
21,0.6555555555555556,0.6436737204654336,0.6828502415458937,0.6817745601756697,0.8190821256038647,0.8176884621243636
22,0.6228627259404006,0.612744386461054,0.706399609184172,0.7042464883643424,0.8273082559843674,0.8238603127602954
23,0.6480676328502415,0.6349971524712096,0.7516908212560387,0.7543415073590288,0.8241545893719807,0.8223059876433664
24,0.6541501976284585,0.6526574093913233,0.7549407114624506,0.7552777999328538,0.8520256916996047,0.853397822264077
25,0.6782117415868337,0.6683774393064493,0.7334807172684844,0.7330205653165851,0.8504053058216654,0.8488080595705212
26,0.6037549407114624,0.6016078791574204,0.7504940711462451,0.7517602541443404,0.8265810276679841,0.8270717181795597
27,0.6187103077674646,0.6159576663655255,0.6946751343429409,0.6990067913345381,0.8028822667318026,0.8026056467196446
28,0.6768441621885687,0.6694863583558878,0.7757694186614558,0.7771236177834626,0.8778700537371763,0.8787010086737104
29,0.6300621118012423,0.631812296623891,0.7152795031055901,0.7115554521017079,0.8504347826086956,0.846708170254132
mean,0.6337222010521857,0.6261738691730311,0.7206034198976078,0.7200963618424752,0.8291206364279056,0.8286675781397354
std,0.02515221468369855,0.02438496359426071,0.02984095433744963,0.03016695397362365,0.022567609204373847,0.022909248707324432
