loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
1,0.9333333333333333,0.8825751684726799,0.9536231884057971,0.931661472661298,0.9478260869565217,0.9340659340659341,0.9565217391304348,0.9481340923466162
2,0.7950310559006211,0.6038129469556698,0.8913043478260869,0.8267018823418146,0.9347826086956522,0.9268596305752632,0.922360248447205,0.9128626415956322
3,0.8318840579710145,0.7546963288466474,0.8956521739130435,0.8420307412463245,0.8724637681159421,0.8604527877742206,0.8695652173913043,0.8563334779892857
4,0.8840579710144928,0.8518273832125054,0.9478260869565217,0.9222307158405061,0.9681159420289855,0.9648154466117828,0.9478260869565217,0.9405326474023953
5,0.7981366459627329,0.6558937841044749,0.9037267080745341,0.8447305052878978,0.8509316770186336,0.8167695366727349,0.8509316770186336,0.8171270690920185
6,0.7101449275362319,0.633621448060106,0.9130434782608695,0.8951428328299336,0.936231884057971,0.9362825686438041,0.9130434782608695,0.9094735749461957
7,0.7942028985507247,0.7349647162142451,0.9478260869565217,0.9204632508731349,0.9594202898550724,0.9575679150595164,0.927536231884058,0.9210729878814986
8,0.8289855072463768,0.7894077253778622,0.8724637681159421,0.79921137330373,0.9043478260869565,0.8773842158521297,0.8927536231884058,0.868074410574575
9,0.8434782608695652,0.7899234862477401,0.9391304347826087,0.916336592439261,0.9420289855072463,0.935391907262996,0.9304347826086956,0.9204007499306754
10,0.8318840579710145,0.6820836113066939,0.9072463768115943,0.8398259559749699,0.8898550724637682,0.8631207925454016,0.881159420289855,0.857607026869666
11,0.7913043478260869,0.7457234003322781,0.9043478260869565,0.8825327627959207,0.8956521739130435,0.8730333261018359,0.8376811594202899,0.8124364726070985
12,0.8492753623188406,0.7376919391311187,0.8231884057971014,0.8111351848569115,0.8492753623188406,0.8155267293153463,0.8231884057971014,0.781953847315523
13,0.7855072463768116,0.6970386153739239,0.8840579710144928,0.828949163005714,0.881159420289855,0.8557905066496756,0.8782608695652174,0.8520811030869778
14,0.8405797101449275,0.7854049520167941,0.9188405797101449,0.8890742380120253,0.9246376811594202,0.9220964673482659,0.8985507246376812,0.8940530448329734
15,0.7942028985507247,0.7694668535197928,0.927536231884058,0.8939712121177483,0.9246376811594202,0.9153356602961703,0.9130434782608695,0.9033701003821165
16,0.7884057971014493,0.7021226925958384,0.9391304347826087,0.9221639822718437,0.927536231884058,0.9249494590842624,0.8840579710144928,0.8768492248492249
17,0.8666666666666667,0.7505858374091965,0.5768115942028985,0.5094455807420465,0.6840579710144927,0.6813865793196932,0.5130434782608696,0.47755277436636173
18,0.855072463768116,0.8083966276850555,0.9304347826086956,0.8925172414283122,0.9333333333333333,0.9286923219613709,0.8985507246376812,0.8842757953357032
19,0.8173913043478261,0.667645286273241,0.8956521739130435,0.8849819520354443,0.8724637681159421,0.8597104246519054,0.8463768115942029,0.8326118264194566
20,0.808695652173913,0.7368557205766508,0.8376811594202899,0.7653836566836414,0.863768115942029,0.8532949971778231,0.8492753623188406,0.833095345337921
21,0.8608695652173913,0.8142996230617646,0.927536231884058,0.8934724817953195,0.9536231884057971,0.9506357636254542,0.9333333333333333,0.9233443598823692
22,0.8,0.7406794683461371,0.9797101449275363,0.9732621242504964,0.9420289855072463,0.9377124960247698,0.9420289855072463,0.9367273660746199
23,0.9472049689440993,0.9253705478195274,0.8478260869565217,0.808723981622329,0.9192546583850931,0.9026484985444011,0.9099378881987578,0.8948445849647142
24,0.9130434782608695,0.8593547229293095,0.9507246376811594,0.9382548682320719,0.9507246376811594,0.9466555935344816,0.9652173913043478,0.9635593129213927
25,0.16231884057971013,0.1804043926745028,0.4289855072463768,0.4024053830325621,0.26956521739130435,0.2647528062017226,0.22028985507246376,0.21553670632886165
