loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
54,0.927536231884058,0.9282072174272968,0.863768115942029,0.8345450697340474,0.9507246376811594,0.949928014881947,0.9391304347826087,0.9376176549712201
55,0.9014492753623189,0.8840812186943743,0.8666666666666667,0.7763402056880317,0.9478260869565217,0.937392156862745,0.9449275362318841,0.9345060717609774
56,0.9623188405797102,0.9533319576946926,0.9536231884057971,0.9332289447207675,0.9768115942028985,0.9758585858585859,0.9652173913043478,0.9642146777396062
57,0.9826086956521739,0.9760416666666667,0.8434782608695652,0.7900311633586358,0.9623188405797102,0.9599277307916051,0.9652173913043478,0.963700218549455
58,0.7739130434782608,0.817532108750981,0.8144927536231884,0.6573901733828205,0.9333333333333333,0.9247223367652068,0.9014492753623189,0.8928169929837089
59,0.9130434782608695,0.9090897727417485,0.9101449275362319,0.8886792577341358,0.9217391304347826,0.9253155830441077,0.9188405797101449,0.922079285434682
60,0.9942028985507246,0.9891098484848485,0.7333333333333333,0.5360963895947839,0.9623188405797102,0.9585035385035385,0.9478260869565217,0.9396054297113551
61,0.8579710144927536,0.8226116691076006,0.7333333333333333,0.6198199745074746,0.8260869565217391,0.8108212207655875,0.7884057971014493,0.7672759197881249
62,0.9906832298136646,0.9897804502746637,0.7701863354037267,0.6470596231465797,0.953416149068323,0.9529328101944259,0.9099378881987578,0.9113642665531505
mean,0.9058209906035992,0.8792988992273744,0.8281699366552103,0.7536659231517646,0.9192502915504319,0.911655438437399,0.9028867345837892,0.8948388152713642
std,0.14237885929373906,0.16425294216541628,0.10443749562096838,0.11454712430909712,0.11260007421945693,0.12133622685833904,0.11969173418456269,0.12961702805444314
