loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
17,0.6666666666666666,0.5002612316172186,0.6028985507246377,0.5083787346576473,0.5739130434782609,0.4856563785191001,0.5333333333333333,0.4318076195848861
18,0.9652173913043478,0.9543173324423324,0.9710144927536232,0.9581817874626094,0.9826086956521739,0.9822559747739604,0.9768115942028985,0.9764241280439582
19,0.9797101449275363,0.9847920789478293,0.8608695652173913,0.8432411732497109,0.9884057971014493,0.9883972177714963,0.9768115942028985,0.9768719328067835
20,0.6405797101449275,0.6720898853858223,0.8115942028985508,0.7227861621246645,0.8579710144927536,0.8653522130673968,0.7594202898550725,0.7781400793165498
21,0.9594202898550724,0.9531101455733809,0.9478260869565217,0.9273724567881729,0.9217391304347826,0.9294825931419596,0.8869565217391304,0.8974739229024945
22,0.991304347826087,0.9892763730192318,0.9710144927536232,0.967622095413798,1.0,1.0,1.0,1.0
23,0.9627329192546584,0.9421306278449135,0.8944099378881988,0.8596674616531826,0.9440993788819876,0.9424436014235191,0.953416149068323,0.9512043703657723
24,0.9507246376811594,0.919656274980016,0.9188405797101449,0.8751977437497388,0.9130434782608695,0.8905421258362434,0.9043478260869565,0.8799712412501781
25,0.3217391304347826,0.2538185201616878,0.45507246376811594,0.4083795455118985,0.26956521739130435,0.18688371569950515,0.25507246376811593,0.17038126406577467
26,0.9014492753623189,0.894656144335431,0.8724637681159421,0.8342945713320511,0.9420289855072463,0.9425825412515169,0.8956521739130435,0.8965999156993165
27,0.9333333333333333,0.9571428571428572,0.8376811594202899,0.8493911548051084,0.9246376811594202,0.9233719274210073,0.9188405797101449,0.9173656126869222
28,0.9159420289855073,0.9085104681903462,0.927536231884058,0.9029494475150868,0.9420289855072463,0.94223877735376,0.9043478260869565,0.9060614907339247
29,0.9043478260869565,0.9071199880700159,0.9188405797101449,0.909084273387454,0.9884057971014493,0.9882578394925831,0.9072463768115943,0.912123523358267
30,0.9304347826086956,0.901713160653558,0.8985507246376812,0.8151075370642863,0.9101449275362319,0.9027844849472185,0.881159420289855,0.8631511499165292
31,0.9797101449275363,0.9725882132132133,0.927536231884058,0.8882929128583543,0.9681159420289855,0.9664819116445131,0.9681159420289855,0.9664819116445131
32,0.8492753623188406,0.7732405549950703,0.8434782608695652,0.7923908456996265,0.8666666666666667,0.8429140014214642,0.8608695652173913,0.8372058207132835
33,0.8354037267080745,0.7050607928656709,0.8198757763975155,0.6976890369733001,0.8416149068322981,0.8715517931545805,0.8354037267080745,0.8652438154180315
34,0.9884057971014493,0.9851660418459033,0.9536231884057971,0.9376764199826706,0.9826086956521739,0.981578947368421,0.9826086956521739,0.981578947368421
35,0.9710144927536232,0.9608992921492922,0.9739130434782609,0.9672037789614126,0.9826086956521739,0.981588553290681,0.9797101449275363,0.9786656303677581
36,0.7507246376811594,0.7178987868967353,0.7217391304347827,0.7250704317321414,0.7797101449275362,0.802858223942719,0.7478260869565218,0.7720295383832507
37,0.9594202898550724,0.9490981240981241,0.9420289855072463,0.9322052895975051,0.9507246376811594,0.9448365984261128,0.9101449275362319,0.9061444924055505
38,0.9565217391304348,0.944704318047026,0.9188405797101449,0.8953478342556535,0.9768115942028985,0.9771870255348516,0.9536231884057971,0.956798450591554
39,0.9826086956521739,0.977959843651333,0.9565217391304348,0.9438986471225249,0.9855072463768116,0.9853223029466716,0.9739130434782609,0.9728562978562979
40,0.8115942028985508,0.8414995557064032,0.7942028985507247,0.7146737939207513,0.881159420289855,0.868721204057527,0.8521739130434782,0.8265209424283728
41,0.9652173913043478,0.9458823529411764,0.9217391304347826,0.8640627962984033,0.991304347826087,0.9910707623429922,0.991304347826087,0.9910707623429922
42,0.9478260869565217,0.9438809603933878,0.9130434782608695,0.9018541997374949,0.936231884057971,0.9384262445994348,0.927536231884058,0.9299220249137691
43,1.0,1.0,0.860248447204969,0.6113409466350643,0.9968944099378882,0.9968710745689162,0.9782608695652174,0.9850796913489616
44,0.9333333333333333,0.8872424677304975,0.8057971014492754,0.6613684970670508,0.8985507246376812,0.8917903723990931,0.9043478260869565,0.9014059521794358
45,0.984472049689441,0.8685451638689049,0.8788819875776398,0.8519909681003318,0.9751552795031055,0.9811316357900209,0.9627329192546584,0.9715766643736147
46,0.9906832298136646,0.9883954937895213,0.9347826086956522,0.8942551060792319,0.9875776397515528,0.9874028214453747,0.9720496894409938,0.9712665890594897
47,0.9130434782608695,0.8991419907834463,0.9531772575250836,0.9348611105967635,0.9732441471571907,0.9734921949159575,0.9765886287625418,0.9767233661686752
48,0.8840579710144928,0.7732948557704091,0.9217391304347826,0.8980364958633265,0.9391304347826087,0.9166829268292683,0.936231884057971,0.9137625964269236
49,1.0,1.0,0.9536231884057971,0.9351377576220602,0.9739130434782609,0.9713485506231619,0.9420289855072463,0.9225741578682756
50,0.881159420289855,0.8505200567918566,0.8231884057971014,0.812282417016565,0.8985507246376812,0.8998658795233153,0.8985507246376812,0.9005044437547817
51,0.9565217391304348,0.94306666396778,0.8724637681159421,0.7627430239666644,0.9507246376811594,0.9479560112558677,0.936231884057971,0.9318589614792148
52,0.9855072463768116,0.9777293437842052,0.936231884057971,0.9037911134841103,0.9884057971014493,0.9880169908338923,0.9768115942028985,0.9759404231818025
53,0.9304347826086956,0.9317452488985336,0.927536231884058,0.8910411700831612,0.9797101449275363,0.9782610641249384,0.9797101449275363,0.9782610641249384
54,0.991304347826087,0.983626008542952,0.736231884057971,0.6281273606966024,0.9159420289855073,0.9111618994576389,0.8724637681159421,0.8515545831696202
55,0.8753623188405797,0.8583999587295734,0.8115942028985508,0.7082851370048977,0.8869565217391304,0.8723270268965406,0.8695652173913043,0.8548994094941426
56,0.968944099378882,0.9584600847339424,0.9037267080745341,0.8600977584246335,0.9347826086956522,0.9299275779868071,0.922360248447205,0.9135579422060055
mean,0.9070282460810412,0.8832642302895408,0.883221850613155,0.8382971815730923,0.9260195549791822,0.9197262841290029,0.9081075239460333,0.9006215562614894
std,0.11728145551125242,0.13469829772412592,0.09091583116684335,0.1136045799182668,0.11179925857059009,0.12583343143190365,0.11616428463714967,0.13084244043750992
