loop,model_accuracy_test,model_f1_score_test
0,0.802526111246053,0.8034428667795039
1,0.8253500368459837,0.8259065986377936
2,0.7989741084513923,0.8008545432648919
3,0.8603351955307262,0.8606640745949137
4,0.8605780908428468,0.861547930033056
5,0.8644357596482658,0.8652481234599012
6,0.7716170004885198,0.7698545231079759
7,0.7933561309233024,0.7945125933594482
8,0.7799218368343918,0.7833619932145589
9,0.7920289855072464,0.7909769433128574
10,0.8413166298206829,0.8421370049440736
11,0.8884057971014493,0.8894335256537904
12,0.8077674645823156,0.8051824176286204
13,0.8727405959941378,0.8749903571350773
14,0.8081127034248239,0.8068563559152204
15,0.8561309233023937,0.8583352665878591
16,0.802996806681405,0.8047839069151393
17,0.8130434782608695,0.8110472443052542
18,0.8316735487005101,0.8318315464121465
19,0.7962872496336102,0.794982730918297
20,0.8729848558866634,0.8737509639361034
21,0.8443675889328063,0.8433026991249714
22,0.8342995169082126,0.8336897533972923
23,0.8153395212506106,0.8135701588971711
24,0.7804226378430896,0.7802457571037557
25,0.8430896283701724,0.8446911406406338
26,0.8093834438712847,0.8110140399140037
27,0.8001954079140206,0.794727139061941
28,0.7804226378430896,0.7786798913287899
29,0.821957736215691,0.824059352126758
mean,0.8223353809618854,0.8224560480570599
std,0.03197504431866691,0.0326102265726481
