loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
1,0.927536231884058,0.9381350866706515,0.8869565217391304,0.8868508473419816,0.9855072463768116,0.9854804416727923,0.9681159420289855,0.9681324993115386
2,0.3536231884057971,0.29633651874290834,0.7594202898550725,0.7515506550895833,0.5768115942028985,0.5142751999653646,0.5565217391304348,0.4797644809936974
3,0.8633540372670807,0.885,0.9130434782608695,0.9239855072463768,0.953416149068323,0.9528914879792072,0.9316770186335404,0.9302439024390244
4,0.8492753623188406,0.8648553635998393,0.808695652173913,0.8067951547293808,0.8985507246376812,0.894739901191514,0.9072463768115943,0.9035631035631037
5,0.8985507246376812,0.9082562998607067,0.8869565217391304,0.8951089314725679,0.9565217391304348,0.956131724749958,0.9304347826086956,0.9293844367015098
6,0.8012422360248447,0.8273201251303441,0.8322981366459627,0.8444145627856487,0.8788819875776398,0.8721935168636542,0.8757763975155279,0.8698148615220151
7,0.881159420289855,0.8954243335227934,0.7797101449275362,0.778071597991915,0.9420289855072463,0.9415502710596232,0.9333333333333333,0.9326571183469218
8,0.8724637681159421,0.8824761401908784,0.7536231884057971,0.7510784926912382,0.8898550724637682,0.8852128371995922,0.8724637681159421,0.8686511598969012
9,0.8782608695652174,0.8889787633277216,0.7855072463768116,0.7539718309482091,0.8753623188405797,0.8738780611544402,0.863768115942029,0.8622068425485822
10,0.8231884057971014,0.8521601685985247,0.8115942028985508,0.8207704002831396,0.9159420289855073,0.9153632197648933,0.8840579710144928,0.8839206770241252
11,0.7855072463768116,0.821218487394958,0.8028985507246377,0.7696197745636244,0.863768115942029,0.8615111288640701,0.8347826086956521,0.8309082134370398
12,0.8173913043478261,0.8463921411576244,0.8666666666666667,0.8789787058426053,0.927536231884058,0.9267200924121002,0.8840579710144928,0.8812463256907701
13,0.8231884057971014,0.8502952125767671,0.7536231884057971,0.7464693201535307,0.881159420289855,0.873792248856984,0.8666666666666667,0.8590719020907701
14,0.8405797101449275,0.8499960473266752,0.8376811594202899,0.8453301309346392,0.8782608695652174,0.8722776171197224,0.8753623188405797,0.869567086745481
15,0.8115942028985508,0.827707140035552,0.8173913043478261,0.8275578391117552,0.927536231884058,0.9267035584475741,0.8927536231884058,0.8903024943475144
16,0.8579710144927536,0.8636581371130484,0.8753623188405797,0.8787935926911079,0.9507246376811594,0.9501574053658527,0.9246376811594202,0.9232466940264478
17,0.9101449275362319,0.9245502645502646,0.7217391304347827,0.7376565950787987,0.8956521739130435,0.8925831941783434,0.8869565217391304,0.8854787885863583
18,0.6927536231884058,0.6922284162372274,0.7681159420289855,0.7511753942061681,0.8724637681159421,0.8626624956551964,0.8840579710144928,0.8776926956407918
19,0.5942028985507246,0.41811595253397504,0.8579710144927536,0.8587991495466466,0.7333333333333333,0.7279115059560312,0.7333333333333333,0.7289674357715594
20,0.8753623188405797,0.885157278146208,0.855072463768116,0.8605025805381665,0.9536231884057971,0.953044037287046,0.9246376811594202,0.9236965605914497
21,0.8840579710144928,0.8850582725272644,0.863768115942029,0.8669192128660835,0.9739130434782609,0.97367455873203,0.9652173913043478,0.9649621982955316
22,0.8666666666666667,0.8810681128691831,0.8202898550724638,0.8038304841107674,0.855072463768116,0.8510420979986197,0.863768115942029,0.8598083852071583
23,0.8579710144927536,0.8619497139502179,0.8347826086956521,0.8289893700355637,0.9333333333333333,0.932322912492657,0.936231884057971,0.9351995795880321
24,0.8579710144927536,0.8758832565284178,0.8405797101449275,0.8399325199064587,0.9159420289855073,0.9134961449126946,0.8927536231884058,0.8896636167323405
25,0.8057971014492754,0.834692126153186,0.7652173913043478,0.7579288128379801,0.8840579710144928,0.8808398950131234,0.8579710144927536,0.852385839435778
26,0.8478260869565217,0.8666548347975271,0.8881987577639752,0.8978789180464438,0.968944099378882,0.9688520982513161,0.9565217391304348,0.9563929375518426
