loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
1,0.9246376811594202,0.935757257448434,0.8260869565217391,0.817774515527457,0.8985507246376812,0.8942979490646834,0.9043478260869565,0.9012178959527052
2,0.8416149068322981,0.8691789139755632,0.8136645962732919,0.8431818181818181,0.8385093167701864,0.8306060606060606,0.8509316770186336,0.8462364376130199
3,0.881159420289855,0.8912062556082554,0.8028985507246377,0.7865976974504106,0.8753623188405797,0.8661730704283896,0.8695652173913043,0.8591236102027469
4,0.8985507246376812,0.9082562998607067,0.8956521739130435,0.9021608740509892,0.9072463768115943,0.9031471809294228,0.8927536231884058,0.8866875589186985
5,0.8012422360248447,0.8327272727272728,0.7981366459627329,0.8126159358567128,0.8229813664596274,0.8037482033516884,0.8385093167701864,0.8250517598343686
6,0.8724637681159421,0.8894293538344038,0.7768115942028986,0.7825469404905354,0.8724637681159421,0.8676592910635463,0.8463768115942029,0.8412577713575093
7,0.9188405797101449,0.927519937111472,0.7768115942028986,0.7823798284065789,0.8840579710144928,0.8808398950131234,0.863768115942029,0.8617208761787075
8,0.9043478260869565,0.9147270321990006,0.7478260869565218,0.7131855463214838,0.8260869565217391,0.8205182731498522,0.8173913043478261,0.8099937817051219
9,0.8260869565217391,0.8543074324324325,0.8376811594202899,0.8425626528587619,0.9014492753623189,0.9008658008658009,0.8753623188405797,0.8706804500352887
10,0.8173913043478261,0.8460875722884457,0.7478260869565218,0.7450950203497511,0.8434782608695652,0.8416044895654771,0.8492753623188406,0.8490869353770794
11,0.7768115942028986,0.8079641584318425,0.7971014492753623,0.7912844083300448,0.8318840579710145,0.8290802530802532,0.7942028985507247,0.7916072231861706
12,0.8405797101449275,0.85310814646608,0.6782608695652174,0.653309854396811,0.6318840579710145,0.5994017417649881,0.6521739130434783,0.622418847798824
13,0.8231884057971014,0.8404372369441139,0.8173913043478261,0.8222333610826849,0.8405797101449275,0.8399218424114688,0.8144927536231884,0.813112777283574
14,0.8434782608695652,0.8588607036201374,0.808695652173913,0.8018941451287417,0.8231884057971014,0.8161550091037775,0.7855072463768116,0.777493051583587
15,0.8898550724637682,0.9068539219401288,0.8318840579710145,0.8377077297246367,0.855072463768116,0.8493173493173493,0.8724637681159421,0.8708711025393765
16,0.6550724637681159,0.651017923241769,0.855072463768116,0.8524628883795057,0.7681159420289855,0.7691984147677522,0.8173913043478261,0.8150476795931341
17,0.6057971014492753,0.42241616272677296,0.6318840579710145,0.6232005446411204,0.6811594202898551,0.595306250029377,0.6115942028985507,0.5449376764356958
18,0.8869565217391304,0.8930818180131839,0.8579710144927536,0.8664373452519508,0.8782608695652174,0.8715955607880422,0.8695652173913043,0.8638949420181355
19,0.8463768115942029,0.8689572230344762,0.7188405797101449,0.7149214055841013,0.8463768115942029,0.8412445264560724,0.8289855072463768,0.8248848722732376
20,0.863768115942029,0.8712506370052321,0.855072463768116,0.8502808202535072,0.9159420289855073,0.9136571753380501,0.8985507246376812,0.8960766646243057
21,0.8202898550724638,0.8388660104459622,0.8579710144927536,0.8595572627678941,0.855072463768116,0.8428027058600047,0.8434782608695652,0.8299849449493025
22,0.7971014492753623,0.8288043478260869,0.8521739130434782,0.8664169728725142,0.8666666666666667,0.8646535036778938,0.8579710144927536,0.8560157790927022
23,0.8540372670807453,0.8718245145990811,0.6894409937888198,0.7243313705664267,0.8478260869565217,0.8447741530861462,0.8726708074534162,0.8704368700846334
24,0.9043478260869565,0.9149209116951053,0.8115942028985508,0.8166438035812736,0.8927536231884058,0.8882578318683796,0.8956521739130435,0.8905454545454545
25,0.41739130434782606,0.3893098808705745,0.4956521739130435,0.4441051822966984,0.45507246376811594,0.44049737324550037,0.4260869565217391,0.4016939746156804
26,0.7594202898550725,0.787937148447053,0.6,0.6399660346182324,0.8057971014492754,0.8046981580510995,0.8057971014492754,0.8062858615794285
27,0.8521739130434782,0.8733354897838158,0.7536231884057971,0.7731975350031071,0.8144927536231884,0.8078919885371498,0.8028985507246377,0.7945973207249802
28,0.855072463768116,0.8787488284910965,0.8173913043478261,0.8256763601216376,0.9072463768115943,0.905583624821868,0.9014492753623189,0.8999612853271389
29,0.8405797101449275,0.8638971906754334,0.782608695652174,0.8038294057191925,0.881159420289855,0.8788511622246562,0.863768115942029,0.8582639693706334
30,0.9043478260869565,0.9133337661075906,0.7623188405797101,0.7267972576707517,0.8202898550724638,0.7884237955908964,0.7681159420289855,0.7173711833101287
31,0.8840579710144928,0.8976463607594937,0.8405797101449275,0.8450343759272636,0.8985507246376812,0.8959156785243743,0.8869565217391304,0.8847608616283315
32,0.7594202898550725,0.7937920184490307,0.8057971014492754,0.8185967029089757,0.8260869565217391,0.8249247958745166,0.7913043478260869,0.7876892909778239
33,0.717391304347826,0.6529040478058792,0.6894409937888198,0.616242940874476,0.7080745341614907,0.6734627118202304,0.7111801242236024,0.6780511031906646
34,0.8666666666666667,0.8838780487804878,0.8579710144927536,0.8624205992527175,0.9101449275362319,0.9071385494890414,0.8782608695652174,0.8734265734265735
35,0.855072463768116,0.8582306534634954,0.8579710144927536,0.8668636477162341,0.8521739130434782,0.8436074147538941,0.8260869565217391,0.8170366803708778
36,0.7623188405797101,0.7670549324129996,0.7594202898550725,0.7564001619917522,0.7942028985507247,0.7870355731225296,0.7652173913043478,0.758001215561696
37,0.863768115942029,0.8836939629408249,0.8057971014492754,0.8185250395183803,0.8376811594202899,0.8351836481477144,0.8231884057971014,0.8211013096626563
38,0.7942028985507247,0.8222243442831678,0.7913043478260869,0.7945643994191245,0.8579710144927536,0.8593014080641447,0.8347826086956521,0.8367326615693621
39,0.8434782608695652,0.855046254112468,0.7942028985507247,0.8190009507051437,0.8289855072463768,0.8291142211519866,0.8173913043478261,0.8170886527731064
40,0.8753623188405797,0.8956579841980634,0.8,0.8019873572245774,0.9246376811594202,0.92402931807591,0.8753623188405797,0.873838442259495
41,0.8869565217391304,0.9017524644030668,0.8347826086956521,0.8431775389488502,0.9043478260869565,0.9021875687434312,0.8869565217391304,0.8831743041958908
42,0.8376811594202899,0.8514137653704976,0.6202898550724638,0.6418109723931774,0.8521739130434782,0.8448386839579901,0.8347826086956521,0.8321212806346443
43,0.8944099378881988,0.9111363636363636,0.7546583850931677,0.7351759351759352,0.8291925465838509,0.8087319854597941,0.8012422360248447,0.7788625407446821
44,0.7536231884057971,0.7547280360958047,0.6956521739130435,0.673312729320376,0.7536231884057971,0.750044208852419,0.7594202898550725,0.7529821678416466
45,0.7795031055900621,0.7670769822168738,0.7577639751552795,0.7586412724186448,0.8074534161490683,0.7902297282549384,0.7763975155279503,0.7569703198480177
46,0.8633540372670807,0.885,0.8540372670807453,0.8274586762119862,0.9006211180124224,0.8966747538176111,0.9099378881987578,0.9081885985500443
47,0.8060200668896321,0.8361179361179361,0.8595317725752508,0.851569710304821,0.8896321070234113,0.8890784164628673,0.822742474916388,0.8168513819015848
48,0.7855072463768116,0.7827646299911967,0.7275362318840579,0.6994264862268501,0.8057971014492754,0.7755364362315246,0.7768115942028986,0.7479792745388896
49,0.8579710144927536,0.8754940711462451,0.7768115942028986,0.7715735241516866,0.8202898550724638,0.812114977701097,0.8144927536231884,0.8083710912993628
