loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
43,0.9254658385093167,0.9325722553486766,0.7639751552795031,0.7435461593568258,0.8850931677018633,0.8765749848921996,0.8881987577639752,0.881784619764056
44,0.8144927536231884,0.7989784637101389,0.7043478260869566,0.6858005999585988,0.8144927536231884,0.8117224393999624,0.8231884057971014,0.820482532805765
45,0.8260869565217391,0.8164669132139892,0.7950310559006211,0.7852196386450236,0.8944099378881988,0.8936929658806086,0.8881987577639752,0.8877915757149798
46,0.8509316770186336,0.8130935704197076,0.8540372670807453,0.8398633854939486,0.9161490683229814,0.9134883706542395,0.8819875776397516,0.8773182477226209
47,0.802675585284281,0.8347881006840545,0.7424749163879598,0.7009835446416329,0.8996655518394648,0.8994564364066441,0.8963210702341137,0.8965231050511269
48,0.8376811594202899,0.8371805350433853,0.6376811594202898,0.5939854622767893,0.8057971014492754,0.7765316973447938,0.8,0.771500797448166
49,0.8579710144927536,0.8613203221028861,0.8289855072463768,0.8272480739336169,0.9014492753623189,0.8968783536623093,0.8753623188405797,0.8683387897181003
50,0.863768115942029,0.8664097839164683,0.7797101449275362,0.7874605845533876,0.9188405797101449,0.9152866450209827,0.9101449275362319,0.9064329442881388
51,0.863768115942029,0.8681591849072833,0.8405797101449275,0.8497527030135725,0.9188405797101449,0.9187833971021028,0.8898550724637682,0.8892670320306154
52,0.8608695652173913,0.859309179335393,0.8869565217391304,0.8862592500607694,0.9159420289855073,0.9147197483001048,0.8898550724637682,0.8879522863645474
53,0.8869565217391304,0.8908616982146395,0.9072463768115943,0.90929005140287,0.9565217391304348,0.9561620287780708,0.9391304347826087,0.9388462270047011
54,0.7768115942028986,0.7444615490486871,0.7536231884057971,0.7380167590693907,0.8028985507246377,0.7806881701673,0.7942028985507247,0.7769389954835542
55,0.6579710144927536,0.6295259099283131,0.7043478260869566,0.6819811158984282,0.7333333333333333,0.7138214354567739,0.6956521739130435,0.6777297273487459
56,0.8229813664596274,0.7982265863744139,0.7670807453416149,0.743113996355724,0.8913043478260869,0.891953473402099,0.8416149068322981,0.841286389274021
mean,0.8183892453302393,0.8151293529577038,0.7771449047846565,0.7738006994747281,0.8678326849134302,0.8620140819718645,0.8488954110072122,0.8430300087169512
std,0.09732728406700748,0.10352129832853778,0.08046693575468118,0.08855765447065707,0.09817487468403893,0.10168578068128672,0.10025575882981447,0.10322782083858072
