loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
1,0.7101449275362319,0.6831419495462473,0.7043478260869566,0.6748763497235898,0.8028985507246377,0.7755789547559242,0.744927536231884,0.7115271490114153
2,0.19130434782608696,0.10397392290249433,0.7217391304347827,0.7011300319452887,0.6086956521739131,0.5630105889528632,0.6,0.5566176884408146
3,0.5869565217391305,0.5630701828550867,0.8167701863354038,0.8056113743895822,0.9192546583850931,0.8984802431610942,0.906832298136646,0.8901489383632242
4,0.6115942028985507,0.6109925561396446,0.6608695652173913,0.6060211380617705,0.7478260869565218,0.733670248017315,0.7101449275362319,0.6841095018292929
5,0.8869565217391304,0.8849873705351269,0.8492753623188406,0.8235963174504207,0.9304347826086956,0.916402605199971,0.9072463768115943,0.8929580276793954
6,0.6180124223602484,0.5718898977039261,0.6583850931677019,0.625904936809952,0.7950310559006211,0.7882023515836262,0.7204968944099379,0.7037187100061685
7,0.6202898550724638,0.6045245820750259,0.6144927536231884,0.5695678580732187,0.7536231884057971,0.7452544985648134,0.7333333333333333,0.7224037211320962
8,0.6376811594202898,0.617773847683339,0.7188405797101449,0.7168658680056857,0.9072463768115943,0.9051278194356129,0.8521739130434782,0.8493519929498602
9,0.7072463768115942,0.6940795136041628,0.7101449275362319,0.691400260715032,0.8434782608695652,0.8173928753006153,0.8173913043478261,0.7906523682604416
10,0.6956521739130435,0.6600467125467125,0.7536231884057971,0.7481892915243366,0.8840579710144928,0.8822982146619357,0.8521739130434782,0.846690856626583
11,0.5942028985507246,0.5426158740428841,0.6608695652173913,0.6396250887653764,0.808695652173913,0.7993633193053354,0.7333333333333333,0.7237778149257124
12,0.5420289855072464,0.479364445463189,0.7594202898550725,0.7217904816600469,0.8840579710144928,0.877192719679354,0.8231884057971014,0.8203488002382701
13,0.5710144927536231,0.5325807011933203,0.6753623188405797,0.6335118549591343,0.744927536231884,0.7128196561895356,0.7275362318840579,0.6928968894447284
14,0.5217391304347826,0.5002059091763987,0.7159420289855073,0.6982170458607656,0.8260869565217391,0.8240352510644169,0.782608695652174,0.7740447293864225
15,0.5710144927536231,0.5411838234751987,0.6173913043478261,0.5876777875846734,0.7710144927536232,0.7572017769727644,0.7507246376811594,0.7345645498498187
16,0.7652173913043478,0.76079744641062,0.7594202898550725,0.7317642116778119,0.8608695652173913,0.8371713888279104,0.808695652173913,0.7778790993922258
17,0.6811594202898551,0.6595377961798071,0.6579710144927536,0.6278444048245458,0.8434782608695652,0.8330683195217699,0.7971014492753623,0.7820167073505302
18,0.6405797101449275,0.5856900382892174,0.6318840579710145,0.5987069053977094,0.7130434782608696,0.6685339391412871,0.6028985507246377,0.5477798385124547
19,0.43478260869565216,0.3619705155143752,0.8,0.7606107908570316,0.7275362318840579,0.7075295800750483,0.5333333333333333,0.4850292054361905
20,0.6666666666666666,0.6304619389790118,0.7797101449275362,0.7570425963094178,0.8376811594202899,0.8300073786378565,0.7913043478260869,0.7794740753339595
21,0.6579710144927536,0.6256027793881456,0.8579710144927536,0.8535997674376005,0.9536231884057971,0.9529546893077671,0.9304347826086956,0.9264575958663177
22,0.6231884057971014,0.5817755497213504,0.7101449275362319,0.6758980991654393,0.8260869565217391,0.8176666073764033,0.7652173913043478,0.7522917914579659
23,0.4608695652173913,0.388621798379475,0.7391304347826086,0.7284780075921259,0.7681159420289855,0.7406949860529289,0.7507246376811594,0.7191754195588808
24,0.6695652173913044,0.6178885335447836,0.8260869565217391,0.8186402443009053,0.8405797101449275,0.8360312432827,0.8289855072463768,0.8231928972662881
25,0.7188405797101449,0.7059633055043721,0.6869565217391305,0.6793186365649432,0.8347826086956521,0.832241602507513,0.8289855072463768,0.8247141840924315
26,0.6521739130434783,0.6043839933590148,0.7763975155279503,0.770399240339754,0.9192546583850931,0.9205578598723793,0.9099378881987578,0.9110913754757743
27,0.6898550724637681,0.6462799801449479,0.7913043478260869,0.786775067206321,0.9130434782608695,0.9132281345242889,0.8376811594202899,0.8333719445771369
28,0.1072463768115942,0.08164732372478851,0.08985507246376812,0.09871615312791784,0.09565217391304348,0.0979811463046757,0.09855072463768116,0.09853364134640026
