loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
1,0.7507246376811594,0.7410195011742207,0.6869565217391305,0.6644555902760237,0.8115942028985508,0.8061019259072044,0.7681159420289855,0.7737294012497264
2,0.8074534161490683,0.8003169938127277,0.7018633540372671,0.6936925347503423,0.8944099378881988,0.890129715505424,0.8664596273291926,0.8611210995976316
3,0.5768115942028985,0.537266570427398,0.6173913043478261,0.5780435025816947,0.6956521739130435,0.6608521392597966,0.663768115942029,0.6172595833848941
4,0.8405797101449275,0.8200438548568171,0.7681159420289855,0.7451499869438502,0.9043478260869565,0.8893653219600989,0.8869565217391304,0.8689021736640784
5,0.6708074534161491,0.6447979464834209,0.4937888198757764,0.4614795502134322,0.7111801242236024,0.6851973445792585,0.7049689440993789,0.6742681396422439
6,0.5739130434782609,0.5367482636981279,0.5710144927536231,0.5212561789984635,0.7478260869565218,0.7204514658519081,0.6753623188405797,0.6286419877502287
7,0.7130434782608696,0.7132972315130742,0.6695652173913044,0.6545304671133555,0.881159420289855,0.8773857465372297,0.8202898550724638,0.8074095719222826
8,0.7043478260869566,0.6855132807582893,0.5652173913043478,0.5463874323184813,0.7623188405797101,0.7420471522050562,0.7333333333333333,0.7074474645207202
9,0.7391304347826086,0.7328312714194976,0.6231884057971014,0.6145996923081166,0.8376811594202899,0.8228701240775079,0.7884057971014493,0.7670708220700242
10,0.6115942028985507,0.5547544788918126,0.6289855072463768,0.5943630346455042,0.7188405797101449,0.6892599889733708,0.7014492753623188,0.6700206223438187
11,0.7710144927536232,0.7524821157068206,0.6811594202898551,0.6514695173717145,0.8724637681159421,0.8638138960500243,0.8289855072463768,0.8132064361304362
12,0.6956521739130435,0.6811623279398983,0.5826086956521739,0.5433791768985722,0.7478260869565218,0.7454701549019077,0.7217391304347827,0.7123170167209707
13,0.6492753623188405,0.627464119699415,0.5362318840579711,0.5041883468363613,0.7217391304347827,0.7117576389760736,0.6811594202898551,0.6699918712511292
14,0.7855072463768116,0.7649739144172668,0.7275362318840579,0.6921316326477811,0.7942028985507247,0.7697532389876981,0.7797101449275362,0.7509618585597775
15,0.7130434782608696,0.6824127243489989,0.6144927536231884,0.6110573469206467,0.7942028985507247,0.7713168224582928,0.7594202898550725,0.7345805242283598
16,0.5942028985507246,0.576045494631775,0.663768115942029,0.6335859524373476,0.6,0.5455795584003361,0.5362318840579711,0.4707398143717788
17,0.7768115942028986,0.7434196443796666,0.4405797101449275,0.3722341204324636,0.6115942028985507,0.593225027664744,0.5710144927536231,0.5525400453225869
18,0.8753623188405797,0.8695404387958993,0.7275362318840579,0.6901710790547811,0.9478260869565217,0.9470699054032388,0.9043478260869565,0.9014380925662968
19,0.7246376811594203,0.6883822117365761,0.48985507246376814,0.4401850801627934,0.7478260869565218,0.7338522167966556,0.6898550724637681,0.6710063160313473
20,0.7478260869565218,0.7370583519526496,0.5942028985507246,0.5557750926208783,0.881159420289855,0.8642239244265013,0.8492753623188406,0.8362724291374325
21,0.7565217391304347,0.7390311386452403,0.6521739130434783,0.6104815389910399,0.8521739130434782,0.8490947872473373,0.7797101449275362,0.7664345976693157
22,0.7072463768115942,0.7008786448990193,0.6115942028985507,0.5734471638422863,0.8753623188405797,0.874090166357691,0.8318840579710145,0.824887585093674
23,0.8105590062111802,0.8038988641551564,0.6055900621118012,0.5375551015332137,0.8850931677018633,0.8822390107976688,0.8571428571428571,0.8528481533538184
24,0.8144927536231884,0.8140616787162289,0.7188405797101449,0.6863433866729264,0.9072463768115943,0.9091851490456141,0.881159420289855,0.880772725599148
25,0.07536231884057971,0.0769430507988175,0.17101449275362318,0.14504163294893185,0.09855072463768116,0.11070035583889519,0.06086956521739131,0.062745885252842
26,0.6376811594202898,0.6529922021009463,0.5420289855072464,0.5070513044956847,0.6985507246376812,0.6974279578020326,0.6753623188405797,0.679147507135027
27,0.7391304347826086,0.7208998738391122,0.5072463768115942,0.4836413373906181,0.782608695652174,0.7666371665299767,0.7333333333333333,0.7113064663326465
28,0.8260869565217391,0.8180933382176491,0.6086956521739131,0.5703838890706076,0.8434782608695652,0.8324558512583258,0.8376811594202899,0.8172407610713254
29,0.6869565217391305,0.6751461018694166,0.591304347826087,0.5639194032885755,0.7333333333333333,0.7263915582759843,0.7130434782608696,0.7025289823873125
30,0.8202898550724638,0.812390350565575,0.5971014492753624,0.5586247712886916,0.855072463768116,0.8360522885084288,0.8347826086956521,0.8081414976057156
31,0.7652173913043478,0.742957868355648,0.7159420289855073,0.7107036757283477,0.8724637681159421,0.8553215717559608,0.8579710144927536,0.837098047856654
32,0.7536231884057971,0.6988058500912326,0.5478260869565217,0.5128662443005967,0.7275362318840579,0.6685106511557934,0.6869565217391305,0.6130349889686943
33,0.6459627329192547,0.5921000788022064,0.4192546583850932,0.3984581640259344,0.7857142857142857,0.7867197814006325,0.6770186335403726,0.6657854203663963
34,0.6811594202898551,0.6691074934934323,0.6695652173913044,0.669174604565132,0.736231884057971,0.6975619287821687,0.7014492753623188,0.6601471395141191
35,0.8869565217391304,0.8804088394437937,0.6869565217391305,0.6332425674363914,0.9072463768115943,0.9024025624393235,0.8057971014492754,0.7731070648297175
36,0.6115942028985507,0.5724713045078945,0.48985507246376814,0.47448011059371364,0.7101449275362319,0.6732750798326992,0.7043478260869566,0.6690771613959211
37,0.7594202898550725,0.741624685154264,0.6057971014492753,0.5603006332766749,0.7623188405797101,0.7302670658313386,0.7536231884057971,0.7200627883091184
38,0.7536231884057971,0.7387984225450687,0.6376811594202898,0.6300420405152781,0.8898550724637682,0.8852022214604517,0.8289855072463768,0.8253728254044893
39,0.663768115942029,0.6455774051615504,0.6579710144927536,0.6071370178714801,0.7333333333333333,0.7125410036961446,0.7014492753623188,0.674156180312978
40,0.663768115942029,0.6411230123508898,0.5565217391304348,0.5362855299148858,0.6695652173913044,0.6224495406337829,0.6550724637681159,0.6094601116208043
41,0.8057971014492754,0.7848430237393095,0.6318840579710145,0.6010012467773245,0.8492753623188406,0.8297304353910526,0.8173913043478261,0.7971795967190705
42,0.8318840579710145,0.8226178590839451,0.4927536231884058,0.43361340875126664,0.8579710144927536,0.8531408287004693,0.8260869565217391,0.8261720356401933
43,0.8385093167701864,0.8230086723160227,0.6118012422360248,0.5509177955827728,0.8944099378881988,0.892508657978548,0.8260869565217391,0.8163253735806641
44,0.6840579710144927,0.6498605100513725,0.5507246376811594,0.4898646108609872,0.7420289855072464,0.7096575149964465,0.6811594202898551,0.6484301115449433
45,0.7577639751552795,0.7201982742490315,0.5186335403726708,0.46032418530152264,0.782608695652174,0.7489174879037184,0.7763975155279503,0.732828575467301
46,0.7639751552795031,0.7604486807214357,0.7236024844720497,0.7220509559007242,0.8416149068322981,0.8339508697169016,0.8167701863354038,0.803692475625083
47,0.6889632107023411,0.640313214339235,0.6889632107023411,0.626809905780494,0.7391304347826086,0.6956113326246485,0.7123745819397993,0.665581886492622
48,0.7855072463768116,0.7682283137360276,0.6202898550724638,0.5891608296675195,0.7623188405797101,0.746695052158475,0.7623188405797101,0.7415311362834951
49,0.7681159420289855,0.7473369283167505,0.736231884057971,0.7104371670325916,0.9072463768115943,0.8978420002004908,0.881159420289855,0.8689918902208721
50,0.6927536231884058,0.6672850513985543,0.5768115942028985,0.5162255326963465,0.7942028985507247,0.7743581558058894,0.7855072463768116,0.7664627032878539
51,0.8173913043478261,0.7930747951043233,0.6492753623188405,0.6098637329674583,0.881159420289855,0.8675339500251144,0.863768115942029,0.8504355027934104
52,0.7159420289855073,0.7050789002742415,0.6840579710144927,0.6440298134646084,0.8173913043478261,0.8096437262181161,0.808695652173913,0.7998645072544374
53,0.7797101449275362,0.7814604778229495,0.6695652173913044,0.6482326616472958,0.8463768115942029,0.8386860499717641,0.8347826086956521,0.8200292208817358
54,0.553623188405797,0.5200197709103012,0.5362318840579711,0.48975112092382034,0.6115942028985507,0.5640598157391612,0.5507246376811594,0.5141233887109652
55,0.3710144927536232,0.34511894947897565,0.5855072463768116,0.5349232504648138,0.48695652173913045,0.44257582430468007,0.45217391304347826,0.4092230784641197
56,0.6832298136645962,0.6365827400951675,0.546583850931677,0.5164241414921634,0.7701863354037267,0.7592544469692698,0.7391304347826086,0.7303872879353318
mean,0.7128463927376971,0.6927199482499132,0.6035702909926511,0.5693026034392021,0.7784679089026915,0.7609359849335237,0.7436252929265351,0.7220274987758497
std,0.1255368867868594,0.12875450160755342,0.09814495495246643,0.10302848450212776,0.1305182289188244,0.1358644394669725,0.13210049322457765,0.13745468315610038
