loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
1,0.6608695652173913,0.6223868781671471,0.7246376811594203,0.6968083978785196,0.8173913043478261,0.791733321359681,0.7681159420289855,0.7423913940669259
2,0.6055900621118012,0.5723791514346689,0.6645962732919255,0.6467377590079142,0.6211180124223602,0.5943347134575873,0.5838509316770186,0.5546351232750713
3,0.6057971014492753,0.6035674773642625,0.6550724637681159,0.6389386341215579,0.663768115942029,0.6482330468112228,0.6405797101449275,0.623665825348916
4,0.8492753623188406,0.8333800556864326,0.8,0.7825194147190249,0.8521739130434782,0.8262010764454426,0.8405797101449275,0.8148965729627607
5,0.5900621118012422,0.5597773742563288,0.5590062111801242,0.51037392616168,0.5590062111801242,0.5252083486410416,0.6304347826086957,0.6046975944761606
6,0.6492753623188405,0.627557831918297,0.6086956521739131,0.5673668845785473,0.6376811594202898,0.6153078381168057,0.6260869565217392,0.6123910335554873
7,0.7304347826086957,0.6865591022711685,0.6869565217391305,0.6705010983269466,0.736231884057971,0.7210585898686268,0.6956521739130435,0.6728895350513683
8,0.672463768115942,0.6468639123463972,0.5652173913043478,0.5485565671972047,0.7159420289855073,0.6889859978279363,0.6927536231884058,0.6738637711119981
9,0.6840579710144927,0.6328086838512319,0.5942028985507246,0.5856946320721206,0.7391304347826086,0.6969338377541249,0.7072463768115942,0.6676510060410932
10,0.5884057971014492,0.5229523654785174,0.6260869565217392,0.5898674876166913,0.6173913043478261,0.5533087336004956,0.6,0.5318798442936374
11,0.37971014492753624,0.35503123516429486,0.6492753623188405,0.6197648133087504,0.6086956521739131,0.5683148062381779,0.5565217391304348,0.5192221448359049
12,0.5101449275362319,0.4748433196405885,0.5304347826086957,0.5011688056497284,0.6318840579710145,0.5724561421231171,0.6,0.5462200346743125
13,0.5855072463768116,0.5680710745836797,0.5652173913043478,0.5439944171979633,0.6405797101449275,0.6285486874455406,0.6144927536231884,0.5979191081506916
14,0.6695652173913044,0.6387205840504729,0.6144927536231884,0.5836889732645679,0.6550724637681159,0.6209419695695406,0.6231884057971014,0.5838634520616373
15,0.6666666666666666,0.628432960952541,0.663768115942029,0.6507283489813268,0.7101449275362319,0.6626969326633877,0.6695652173913044,0.6288760293446207
