loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
24,0.6898550724637681,0.6581958905516413,0.8492753623188406,0.8418497069855653,0.9072463768115943,0.9064058550622112,0.8434782608695652,0.8416167193409915
25,0.5652173913043478,0.529468182052639,0.5971014492753624,0.5571050695974294,0.7188405797101449,0.6890198407056178,0.6753623188405797,0.6572554659120995
26,0.5590062111801242,0.5011120460680147,0.7422360248447205,0.7270524660425153,0.7888198757763976,0.782760005092682,0.7080745341614907,0.6946443050083453
27,0.6335403726708074,0.6070000594868757,0.7515527950310559,0.7287125185736264,0.9192546583850931,0.9175249016434427,0.8757763975155279,0.8731499257830697
28,0.6020066889632107,0.527054301010345,0.7123745819397993,0.6633843297102845,0.7357859531772575,0.6900196442774212,0.6889632107023411,0.6381384205832253
29,0.5072463768115942,0.48075534412493653,0.7217391304347827,0.6888751501151783,0.744927536231884,0.7013362506637769,0.7043478260869566,0.6613514215230498
30,0.7420289855072464,0.7148034069099445,0.7710144927536232,0.7481449156260016,0.8956521739130435,0.8804079455386448,0.855072463768116,0.846274765304223
31,0.5826086956521739,0.5034064878561003,0.7420289855072464,0.7400727352962843,0.782608695652174,0.761165639799489,0.7797101449275362,0.7587967648728049
32,0.6985507246376812,0.6546059578530673,0.8028985507246377,0.7679425116588244,0.8463768115942029,0.8262355575459025,0.8173913043478261,0.7907331628127171
33,0.7217391304347827,0.7136626276566037,0.6231884057971014,0.6079041121374424,0.8144927536231884,0.7961613973431254,0.8,0.7772177424396353
34,0.47246376811594204,0.3813539366638246,0.39710144927536234,0.37106153455997254,0.48985507246376814,0.43178392912608204,0.43768115942028984,0.3866967590364023
35,0.47246376811594204,0.46294003643754195,0.32753623188405795,0.2935390270438888,0.4811594202898551,0.45329398866960446,0.4463768115942029,0.4169289688787109
36,0.577639751552795,0.5429430995361892,0.7080745341614907,0.6668992106778343,0.7732919254658385,0.7564502349148472,0.7453416149068323,0.7323773188024091
mean,0.6006308506308508,0.5594563028623187,0.6921311780007432,0.6693240445202935,0.7723018527366353,0.7520390535075159,0.7338894197589849,0.7116652079971557
std,0.11340188503361245,0.11875985286753635,0.152613295939399,0.1553682183454427,0.15134073628191025,0.15652512663369533,0.14803353202171135,0.15290473705500912
