loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
0,0.2862725940400586,0.08744473998028884,0.8248656570591109,0.764320994694759,0.7928676111382511,0.7363091002804416
1,0.2727272727272727,0.053613053613053616,0.7282608695652174,0.6662610308164354,0.6798418972332015,0.6361136999265093
2,0.289288316735487,0.09834143292022347,0.8336167111974739,0.7761951383732031,0.7928102987612339,0.7407488962805368
3,0.2702898550724638,0.05742308771459502,0.7601449275362319,0.7113723785008008,0.7374396135265701,0.6958427351385404
4,0.25232046897899363,0.08719980223349064,0.7234978016609672,0.6750634541227853,0.7046897899364925,0.647405441478753
5,0.24532426524168083,0.10090082156230432,0.6937090114160797,0.6356086888101989,0.6560602380374059,0.6073058056820873
6,0.25772946859903384,0.06348217037369885,0.8297101449275363,0.7751720036968373,0.7958937198067633,0.743628569896793
7,0.2756861792567403,0.0833203142758707,0.6975953364100073,0.6331704184304466,0.6696623755161525,0.623321474599236
8,0.2538256011658975,0.08221820985992664,0.761233908185572,0.7255455392693713,0.6939519067282002,0.6550634915204195
9,0.2792925571112749,0.07029207019095352,0.8309997543601081,0.7479268483654501,0.7720461802996806,0.7147439945671503
10,0.2924901185770751,0.09884973303192832,0.8325098814229249,0.7643077943601986,0.8258399209486166,0.7739911332626538
11,0.2819945959223778,0.0854453257532557,0.7187423237533775,0.6619558693931515,0.714566445590764,0.6642622857359752
12,0.2630556230264756,0.05251751658443803,0.7182414379402478,0.6745465339593951,0.6769492348797668,0.6430741533876934
13,0.28334147532975085,0.08310778260686864,0.7806546165119688,0.7049398586823084,0.7686858817782121,0.7152210184342032
14,0.2700098814229249,0.06111470924544335,0.7462944664031621,0.6909585421172816,0.7319664031620553,0.7023866426465362
15,0.25036638983878845,0.10309080762538855,0.7747923790913532,0.7122713681037851,0.7728382999511481,0.726234464280207
16,0.2826086956521739,0.08426531513474209,0.7579051383399209,0.7005926420522249,0.7425889328063241,0.7091109340035991
17,0.3050847457627119,0.10571738279778439,0.760746745271432,0.7055963641628394,0.7455170719724883,0.7094228953585522
18,0.2618466047874939,0.09859625627029661,0.7166585246702492,0.6690275210927552,0.7017586712261846,0.6661771629160034
19,0.2463768115942029,0.07405599610251964,0.8007860476541391,0.732035047146633,0.7639400638663719,0.7179131031199801
20,0.2733268197361993,0.06334715679411745,0.7877381533952125,0.7354998316518422,0.7327796775769418,0.6855712805111231
21,0.2742857142857143,0.053811659192825115,0.720248447204969,0.6887898855202872,0.6725465838509317,0.6297538447867743
22,0.2811264822134387,0.06378001041178125,0.8510375494071146,0.7853324457428486,0.8154644268774703,0.7608375876065517
23,0.29960019990005,0.0949637517256445,0.8193403298350824,0.749359197282797,0.7981009495252374,0.7379446578592369
24,0.2739624505928854,0.06376504802957997,0.8085474308300395,0.7517477738597363,0.770998023715415,0.7202269341722571
25,0.31659170414792603,0.10904455035307498,0.7793603198400799,0.732620155349383,0.7706146926536732,0.7348207804613915
26,0.2834588292445956,0.0890541962848567,0.7988826815642458,0.7501411064396661,0.7573475831916444,0.7067224578047562
27,0.2743038593063019,0.0977697889281253,0.7681973619931607,0.7276635168186132,0.7449926722032242,0.7034332045930636
28,0.2482707509881423,0.08233638021831699,0.7697628458498024,0.7266086250322074,0.7302371541501976,0.6767940601407625
29,0.24932449029722428,0.0719528184824163,0.7487103905674282,0.6811793002116904,0.7266028002947679,0.6765021888024452
mean,0.2731394273851785,0.08069406294326033,0.7714263731288071,0.7151936624686643,0.741986637373513,0.6953627999751409
std,0.017996183942623582,0.01720146600204028,0.04472783897131262,0.04144454098582286,0.04578936936526992,0.04291863510807516
