loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
0,0.9260421335723891,0.9089827459581865,0.8290004482294935,0.7867048753892432,0.9260421335723891,0.9107497224333025
1,0.9376961004034066,0.92065271377859,0.8417749887942627,0.7860857368032688,0.9410578216046616,0.9346362086107733
2,0.8818915284625728,0.8601330147160523,0.815329448677723,0.7482574880095523,0.900717167189601,0.8778300447665963
3,0.9334379202151502,0.9198950866213128,0.845360824742268,0.8066969218298679,0.9406095921111609,0.931126929605772
4,0.9060599234061726,0.8912009178029036,0.8423068258616806,0.8019923447464943,0.9499887362018473,0.9434794330886856
5,0.9485960144927537,0.9284334298714181,0.8149909420289855,0.7598293744633708,0.9662590579710145,0.9544687496386766
6,0.9011653966831017,0.8900547578231301,0.7920215150156881,0.7612941753897773,0.9211116091438817,0.9190731274470033
7,0.8842844202898551,0.8536349818001485,0.84375,0.7912595574559097,0.9225543478260869,0.9032917836423207
8,0.9184501013741834,0.9073167024405455,0.8082901554404145,0.7299931955937803,0.947510700608245,0.9364553007726714
9,0.8693375825176417,0.8654142354708249,0.8381516048258594,0.7904669061324984,0.8852720236740269,0.8752366349630101
10,0.894666069027342,0.8856521363181391,0.8341550874047512,0.7594747474949511,0.9045271178843568,0.8943918715593806
11,0.9408337068579112,0.9213683461933246,0.8471537427162708,0.8134945582762433,0.9596593455849395,0.9493503894061727
12,0.9510297482837529,0.9394475119721941,0.8329519450800915,0.7744011910549768,0.9482837528604119,0.9353463348875408
13,0.9411231884057971,0.928121473877634,0.8310688405797102,0.7895398183916342,0.9547101449275363,0.9416894465677743
14,0.8580761432755125,0.8397309540386511,0.84275737778779,0.780532106054026,0.8911917098445595,0.8769857399283889
15,0.89414978374687,0.8769625857216381,0.7835192351468245,0.7231717258922123,0.9021170043250626,0.8980724304251356
16,0.9572046437514227,0.9470504656555903,0.8308672888686547,0.7803501929793657,0.95697700887776,0.9461109527707384
17,0.9408337068579112,0.9341281287812495,0.8621694307485432,0.8125196483721329,0.9630210667861945,0.9578380488648688
18,0.937148006307727,0.9227413686320897,0.8175264699256589,0.7523320342274478,0.951115116017121,0.9415377886707466
19,0.8294660959675603,0.8177582302860255,0.7801306600585718,0.7227407818313041,0.8522189682360892,0.8449984640084689
20,0.8387681159420289,0.8273747724595787,0.8043478260869565,0.7645753174189542,0.8704710144927537,0.8627520933489612
21,0.8799279116918225,0.8694883422633883,0.8161748141473305,0.7600441739124089,0.8968236089209282,0.8923121597746961
22,0.9146204100022528,0.8986241104769119,0.8062626717729219,0.725298448882107,0.9412029736427123,0.9270682182167652
23,0.895246677179545,0.8774406408979398,0.82090560937148,0.7536005771101276,0.9439062851993693,0.9351664551741818
24,0.9304347826086956,0.9138548770178765,0.8345596432552954,0.7821097281519235,0.9502787068004459,0.9429332056836108
25,0.8944746376811594,0.8673420038073218,0.8149909420289855,0.7451946266374405,0.936141304347826,0.916877520964032
26,0.9386322463768116,0.923857037929464,0.876358695652174,0.8432612955255341,0.9476902173913043,0.9372421371925118
27,0.8382518585266951,0.8332378955488253,0.8127956747015094,0.7596689761035607,0.8945708492903807,0.8875068450690438
28,0.829654403567447,0.820088314670235,0.7565217391304347,0.7118979469561844,0.8392419175027871,0.833328293093202
29,0.8301003344481606,0.8172791839245571,0.797324414715719,0.7639655602794437,0.886510590858417,0.879871816200648
mean,0.9013867863974551,0.8869088988918584,0.8224506287598684,0.7693584677121914,0.9230593964564624,0.9129242715591894
std,0.04024813708866278,0.039739150006525,0.025190979803934754,0.030643145744948964,0.03423969816779222,0.03377697102896517
