loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
1,0.936231884057971,0.8890070772340091,0.9478260869565217,0.9220945777888322,0.9710144927536232,0.9545983726392484
2,0.84472049689441,0.7643461714211399,0.9347826086956522,0.8930047808597124,0.9316770186335404,0.9297559254045122
3,0.8782608695652174,0.7990494224355819,0.8724637681159421,0.7799615489176532,0.8898550724637682,0.8432524271451953
4,0.9043478260869565,0.8943683817241428,0.9420289855072463,0.9176480980070247,0.9536231884057971,0.9225911185588606
5,0.7919254658385093,0.6136173383902132,0.8850931677018633,0.7899769664372057,0.84472049689441,0.7062977720245349
6,0.7797101449275362,0.6507497672099165,0.9101449275362319,0.8934466368203279,0.9449275362318841,0.9280261660774429
7,0.7855072463768116,0.7536558383098207,0.9478260869565217,0.9274879846000125,0.9594202898550724,0.9537535607696985
8,0.8695652173913043,0.8380669046263421,0.8869565217391304,0.8251062885931736,0.9333333333333333,0.9117128310074323
9,0.8695652173913043,0.811725910622586,0.9188405797101449,0.8775113278879627,0.9507246376811594,0.9385431858828369
10,0.8260869565217391,0.6768870500456128,0.9014492753623189,0.8238575165896683,0.9246376811594202,0.8960526414438285
11,0.7681159420289855,0.700895117908304,0.9043478260869565,0.884489121989122,0.8985507246376812,0.8775910193758168
12,0.8666666666666667,0.7705272268708014,0.8492753623188406,0.829547618142394,0.9014492753623189,0.8719678943894369
13,0.7739130434782608,0.6836263400688982,0.8695652173913043,0.7985324250067847,0.8840579710144928,0.8332629430831582
14,0.8405797101449275,0.7897734317647414,0.9652173913043478,0.9533938090558299,0.9681159420289855,0.9552620943871184
15,0.7942028985507247,0.7785355892663669,0.9101449275362319,0.8602996515466894,0.9333333333333333,0.9164638302606825
16,0.7768115942028986,0.6980443269782969,0.9217391304347826,0.9026310887352904,0.9246376811594202,0.9135740692341938
17,0.8347826086956521,0.6797059952102131,0.7855072463768116,0.6699590577925195,0.7391304347826086,0.7453295229508652
18,0.8724637681159421,0.8382665738951929,0.9333333333333333,0.8877039584746351,0.9826086956521739,0.9755148365704507
19,0.8260869565217391,0.6941884987116547,0.8869565217391304,0.8821850764273852,0.9130434782608695,0.8858759415516102
20,0.7884057971014493,0.7243300896341416,0.8347826086956521,0.7556082509385459,0.9101449275362319,0.8986726528404078
21,0.9217391304347826,0.9116857047576492,0.8985507246376812,0.8328903364347502,0.8782608695652174,0.8704598816476945
22,0.7971014492753623,0.7522448648402505,0.9652173913043478,0.9558066940655028,0.9507246376811594,0.9409140800272773
23,0.9720496894409938,0.9601806239737274,0.8354037267080745,0.7960393784181303,0.9316770186335404,0.8571825396825397
24,0.8840579710144928,0.7826264850567035,0.9623188405797102,0.9549979285230653,0.9246376811594202,0.8696814253626062
25,0.1565217391304348,0.1734728227918288,0.42028985507246375,0.284062685622401,0.3391304347826087,0.3464489909743481
26,0.8898550724637682,0.8406918339879845,0.7797101449275362,0.7400298323880412,0.9246376811594202,0.9124747510017281
27,0.7652173913043478,0.7276432300606438,0.8289855072463768,0.8220528455284553,0.8840579710144928,0.8912534105178819
28,0.8985507246376812,0.8203573921561726,0.927536231884058,0.9114386468181035,0.8521739130434782,0.8338109008394377
29,0.8434782608695652,0.7357167808754848,0.8579710144927536,0.787648305867551,0.9507246376811594,0.9262120397748503
30,0.8492753623188406,0.787935964601993,0.9072463768115943,0.8216656005117544,0.9391304347826087,0.8992822557771798
31,0.855072463768116,0.7969075626806983,0.9043478260869565,0.8342784552845528,0.9333333333333333,0.9248019524320441
32,0.8463768115942029,0.839861232314543,0.8898550724637682,0.8789269422838649,0.9188405797101449,0.9161065300682991
33,0.7484472049689441,0.5427776790344795,0.8012422360248447,0.657664467414964,0.7888198757763976,0.6558850576382191
34,0.8260869565217391,0.7577512851010966,0.9594202898550724,0.9451842870300113,0.9594202898550724,0.9456802576584364
35,0.8782608695652174,0.8267174147493296,0.9507246376811594,0.9319444956609386,0.8521739130434782,0.8611479207067443
36,0.7246376811594203,0.5897979152954069,0.8724637681159421,0.7791219182783955,0.9101449275362319,0.8108908702777299
37,0.927536231884058,0.8921837003595725,0.9478260869565217,0.933683756795788,0.9826086956521739,0.9782442645261812
38,0.8521739130434782,0.7866654414884184,0.927536231884058,0.9064857154944803,0.9188405797101449,0.8989628592047525
39,0.8144927536231884,0.751020090235382,0.9594202898550724,0.9532243412951767,0.9826086956521739,0.9798809523809524
40,0.808695652173913,0.7331183939757736,0.8463768115942029,0.8385275140786097,0.8695652173913043,0.8711728575789099
41,0.8202898550724638,0.7067562853727329,0.9188405797101449,0.8452495421245422,0.9420289855072463,0.9171835508812117
42,0.8724637681159421,0.8568760812842111,0.7768115942028986,0.7855698664205795,0.9855072463768116,0.9854787847647257
43,0.922360248447205,0.8811894913435351,0.8757763975155279,0.6585702178036672,0.9565217391304348,0.9353646415830922
