loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
0,0.25940400586223744,0.07359201259725122,0.7972642892037127,0.7341238608686339,0.7701514411333659,0.7162139729240933
1,0.2295360699538499,0.09522066157295271,0.8068982268642215,0.7297153946448016,0.755647316006801,0.7018668406135168
2,0.2664875427454812,0.07342160483814286,0.776990718124084,0.7288341247553634,0.7296042989741085,0.6786976279658312
3,0.25842696629213485,0.09575443813696838,0.8045920859794822,0.7410773212011924,0.7642892037127503,0.7024501297841185
4,0.247923790913532,0.09262017019546945,0.8480703468490474,0.7775376316506362,0.7713727405959941,0.7062119417337004
5,0.24879227053140096,0.07111362083677292,0.7531400966183575,0.7198569818234165,0.7111111111111111,0.674824012737415
6,0.2618521247850651,0.07078750548718737,0.7858020142471137,0.7382865192280577,0.7531319086219602,0.6926450949177518
7,0.25036638983878845,0.10932258821362156,0.7872496336101612,0.7461797325904673,0.7752808988764045,0.7489273101303859
8,0.2768361581920904,0.0725973869268128,0.7224269221321543,0.664119944377394,0.6985998526160648,0.6430724043543212
9,0.23644357596482657,0.11792796252314779,0.7691744015632633,0.7290484233435459,0.7408402540302882,0.7004393084882554
10,0.26811594202898553,0.06519462167601593,0.8145927036481759,0.7742759714762245,0.7673663168415792,0.7203226186169761
11,0.27044952100221076,0.10325791740759568,0.7754851387865389,0.7014881102800857,0.7371653156472611,0.6730587406093309
12,0.25744992672203226,0.06914036589882484,0.7054225696140694,0.6677110349617141,0.6536394723986322,0.6054063451062026
13,0.27192336035372144,0.07801266472552063,0.7774502579218865,0.694784348453186,0.7329894374846475,0.6765586725436947
14,0.26774748219110783,0.06057530138833877,0.6890198968312454,0.6052459199084248,0.6561041513141734,0.5976975579072143
15,0.25469367588932806,0.11361004582066245,0.803606719367589,0.7443913787020321,0.7729743083003953,0.7277502256895276
16,0.2708842208109428,0.08375748000815464,0.7300928187591598,0.6813800055300114,0.7242305813385442,0.6830961708501133
17,0.2584541062801932,0.08013538877285993,0.7806763285024154,0.7247984685073966,0.736231884057971,0.6869731716760137
18,0.2521253339810542,0.07679189785171031,0.8557201846004372,0.8066034609320795,0.7896526597036677,0.7348411220368133
19,0.26207729468599034,0.057108283406272324,0.797584541062802,0.7321407994963536,0.7427536231884058,0.70082675149686
20,0.24654150197628458,0.08902014772593607,0.766798418972332,0.7087353558529556,0.7472826086956522,0.690543693970249
21,0.24548119198827553,0.1390381558417313,0.7393746946751344,0.7180167526601928,0.706399609184172,0.6766382779405945
22,0.2545542871022589,0.08186484775534297,0.7177556473160068,0.6772620878163594,0.7189701238766092,0.6774390093463383
23,0.23790913531998045,0.0815508237889925,0.7576941866145579,0.7055923224200176,0.7002931118710308,0.6468979371378725
24,0.220093343158929,0.09414602468515518,0.8349299926308033,0.7676614656899687,0.768361581920904,0.7038001829197562
25,0.2766577605052222,0.07030705362897144,0.8078698081127035,0.7449632007188545,0.7580762691280059,0.6976332814867434
26,0.25696140693698094,0.10461835093150139,0.7723497801660967,0.6952057456733095,0.7340009770395701,0.6736461947242638
27,0.26956521739130435,0.06552482009969963,0.8135265700483092,0.7524199892611254,0.7768115942028986,0.7114976012416571
28,0.25842696629213485,0.09027074129870687,0.8019052271617001,0.740652978009414,0.7537860283341475,0.7087751771683695
29,0.25120772946859904,0.0691835337564988,0.8120772946859903,0.7397966845142058,0.7896135265700484,0.7353876813044046
mean,0.2562462766388315,0.08484888059322729,0.7801847171556517,0.7230635338449141,0.7412244068925721,0.689804635247413
std,0.013538591829164021,0.018916718190352986,0.04040458931887483,0.039478269529937805,0.03437033467604044,0.034064545321472565
