loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
19,0.7565217391304347,0.7433778458180637,0.7188405797101449,0.7205338343617822,0.7971014492753623,0.8014943139458868
20,0.8115942028985508,0.804003314001657,0.8376811594202899,0.8256995169947705,0.9739130434782609,0.9713305004389301
21,0.8492753623188406,0.8415029962543445,0.8057971014492754,0.7972347227082723,0.9014492753623189,0.9114326872708224
22,0.7913043478260869,0.7924151441327947,0.8753623188405797,0.8875713326374103,0.9188405797101449,0.9282115799827262
23,0.8913043478260869,0.9012345869852932,0.6739130434782609,0.7134281224348751,0.8819875776397516,0.8918863105950849
24,0.8927536231884058,0.8995791319697963,0.863768115942029,0.8701193183327451,0.8898550724637682,0.8951830698126481
25,0.24057971014492754,0.21246097205288197,0.4753623188405797,0.4301566677541163,0.3159420289855073,0.3367369251993003
26,0.7014492753623188,0.7202688729891569,0.6173913043478261,0.6529302839544999,0.7565217391304347,0.7769531500704154
27,0.8202898550724638,0.8384114510830624,0.7507246376811594,0.758632054767839,0.8869565217391304,0.9025580391412801
28,0.8463768115942029,0.8417862734421647,0.7942028985507247,0.8026355539742412,0.9101449275362319,0.9139897757030296
29,0.782608695652174,0.7769023418324761,0.7710144927536232,0.7896803227808814,0.8695652173913043,0.8769128885768132
30,0.8492753623188406,0.8618431467528473,0.7507246376811594,0.7186564145054555,0.8898550724637682,0.8944860351490276
31,0.9101449275362319,0.9104698498310138,0.8144927536231884,0.8175334900473459,0.9217391304347826,0.9268571739861152
32,0.9101449275362319,0.9177652330918663,0.8173913043478261,0.8318166208791209,0.9130434782608695,0.919459574891466
33,0.7795031055900621,0.7256512493354599,0.6645962732919255,0.5781399641561298,0.7981366459627329,0.7502215955956272
34,0.782608695652174,0.7575015211354799,0.8579710144927536,0.8645437554499016,0.927536231884058,0.9278452472670247
35,0.8753623188405797,0.8713172033326736,0.808695652173913,0.8036265362550192,0.8521739130434782,0.8373997081163327
36,0.8260869565217391,0.822394020250125,0.7913043478260869,0.7909136945963776,0.9072463768115943,0.8983112190711019
37,0.8579710144927536,0.8504078942531146,0.8289855072463768,0.831987780931223,0.9246376811594202,0.9263989793014107
38,0.8753623188405797,0.8686321156281829,0.8028985507246377,0.8136033980430446,0.8927536231884058,0.8882554747524549
39,0.7797101449275362,0.7823556848556849,0.7768115942028986,0.7984817673529332,0.8608695652173913,0.8816791644182344
40,0.7855072463768116,0.7939444535609765,0.8608695652173913,0.8663840199926386,0.8608695652173913,0.8793021333463316
41,0.8405797101449275,0.8468524126961519,0.8434782608695652,0.8573529411764707,0.9797101449275363,0.9720277984611566
42,0.8579710144927536,0.8632326318769065,0.6028985507246377,0.6468099456908836,0.9101449275362319,0.9192075774199581
43,0.9347826086956522,0.939914898002027,0.7950310559006211,0.7930144243703565,0.968944099378882,0.9696447502389645
44,0.8173913043478261,0.79581257252381,0.6927536231884058,0.675835045937516,0.8347826086956521,0.829910036457583
45,0.8322981366459627,0.8212190036170315,0.7608695652173914,0.7541082024922774,0.9161490683229814,0.9141153396571353
46,0.8354037267080745,0.7972760991628917,0.8726708074534162,0.8573120154143767,0.9472049689440993,0.9159544670384736
47,0.7926421404682275,0.8251002243081451,0.822742474916388,0.7952948052977213,0.9096989966555183,0.9230158730158731
48,0.8115942028985508,0.8085579329746024,0.7913043478260869,0.7776359131263075,0.8289855072463768,0.8330816037644072
49,0.8492753623188406,0.8517317424576604,0.8260869565217391,0.8308771929824561,0.9159420289855073,0.9211028804287534
50,0.8782608695652174,0.8841907448174646,0.7710144927536232,0.7807640139193901,0.881159420289855,0.8943939751455089
51,0.881159420289855,0.8875971250971251,0.8318840579710145,0.841150190084959,0.9217391304347826,0.9314757260743757
52,0.8724637681159421,0.8704300547953849,0.8956521739130435,0.9009667874453867,0.9304347826086956,0.9369946605644547
53,0.8666666666666667,0.872038889889866,0.9101449275362319,0.9140205517208122,0.9420289855072463,0.9431529226049775
54,0.7536231884057971,0.7203127831834747,0.7565217391304347,0.7424442185406138,0.7855072463768116,0.7584979222615648
55,0.6840579710144927,0.6557006510895023,0.7304347826086957,0.6993886932707355,0.7478260869565218,0.72671446463717
56,0.8354037267080745,0.810989485423677,0.7515527950310559,0.7278916689248168,0.9037267080745341,0.9139325144233981
mean,0.8170528746615703,0.8138349009253261,0.7848153140855004,0.781791932696709,0.8757314631538234,0.8777761707019301
std,0.09395015274284012,0.1009611593380066,0.07926259855036842,0.08685284580510622,0.09694696358632512,0.09662416238736157
