loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
1,0.936231884057971,0.946195652173913,0.8202898550724638,0.8101021204971027,0.8666666666666667,0.881194717528444
2,0.8291925465838509,0.8566590285297007,0.8074534161490683,0.8325306839794522,0.8136645962732919,0.7786955691367455
3,0.8840579710144928,0.8948384474700264,0.8028985507246377,0.7866723373905316,0.9159420289855073,0.9247201714693974
4,0.8985507246376812,0.9082562998607067,0.8869565217391304,0.8945920576946311,0.9507246376811594,0.9580562111134949
5,0.8012422360248447,0.8327272727272728,0.7919254658385093,0.8025106987955286,0.8291925465838509,0.8618876872872112
6,0.7275362318840579,0.7099231596358694,0.7710144927536232,0.7790880512952978,0.8869565217391304,0.895868111138938
7,0.9304347826086956,0.9380071222502705,0.7884057971014493,0.7913905399558196,0.9304347826086956,0.932313474321671
8,0.9072463768115943,0.9170866110396243,0.7072463768115942,0.674359787086075,0.8521739130434782,0.8528313660163163
9,0.8115942028985508,0.8422736970435842,0.8289855072463768,0.8358972297430399,0.8840579710144928,0.8925246678986088
10,0.7913043478260869,0.8258878504672897,0.8579710144927536,0.8696924497257104,0.8202898550724638,0.8472433822129118
11,0.7507246376811594,0.7867952309128781,0.8057971014492754,0.8130373837547663,0.8057971014492754,0.8210448850604563
12,0.6289855072463768,0.5863002911714614,0.7855072463768116,0.7776262544892418,0.7623188405797101,0.7527175129138994
13,0.8405797101449275,0.8562224726225771,0.7942028985507247,0.796699223779568,0.7652173913043478,0.7849049750890241
14,0.8492753623188406,0.864454999819323,0.8028985507246377,0.7982251150907833,0.8724637681159421,0.8823774909680187
15,0.8579710144927536,0.872363378935677,0.8260869565217391,0.8333622110955764,0.8840579710144928,0.8900537044211976
16,0.6840579710144927,0.6811906232517088,0.8376811594202899,0.8341135569792855,0.8434782608695652,0.8361908730638543
17,0.5652173913043478,0.4004241288031316,0.6550724637681159,0.6361407237571903,0.6434782608695652,0.6350427250517259
18,0.8869565217391304,0.8930818180131839,0.8521739130434782,0.8604771853469881,0.8840579710144928,0.8896756203207816
19,0.8231884057971014,0.8346338535414166,0.7217391304347827,0.7124449653099582,0.8289855072463768,0.8178772849718936
20,0.863768115942029,0.8712506370052321,0.8463768115942029,0.840255488460934,0.9014492753623189,0.9116616622720952
21,0.8173913043478261,0.8375762859633827,0.8521739130434782,0.8549936424850926,0.8318840579710145,0.8480341669124621
22,0.8405797101449275,0.8630062811349362,0.8608695652173913,0.8740422571927137,0.8927536231884058,0.9071743118418195
23,0.8509316770186336,0.8694263749260792,0.6770186335403726,0.7134469959639445,0.8105590062111802,0.8147650825337378
24,0.9101449275362319,0.9204813006518129,0.855072463768116,0.8565471596323627,0.881159420289855,0.8901391242176576
25,0.42318840579710143,0.40233932329609845,0.5159420289855072,0.4625686021503423,0.4927536231884058,0.510593353497858
26,0.7652173913043478,0.7968918012402294,0.5623188405797102,0.5704101382488479,0.7159420289855073,0.723151696803443
27,0.8492753623188406,0.8707336523125997,0.7304347826086957,0.7506422416437067,0.7942028985507247,0.8166796301097572
28,0.8434782608695652,0.8694890715486643,0.8202898550724638,0.8238257535583239,0.8869565217391304,0.8999870216157895
29,0.8434782608695652,0.8661637931034483,0.7884057971014493,0.8073612248299039,0.855072463768116,0.8700765067645717
30,0.9072463768115943,0.9160245650843606,0.7652173913043478,0.7337359656711165,0.8695652173913043,0.8827039158266199
31,0.8898550724637682,0.9032234251968504,0.7942028985507247,0.8035541324676279,0.8695652173913043,0.8829767656755338
32,0.7536231884057971,0.7891553314571608,0.8,0.8128734003259892,0.7681159420289855,0.803939538322517
33,0.7204968944099379,0.6567772088391426,0.6894409937888198,0.6210173346929171,0.717391304347826,0.6581479861490797
34,0.8724637681159421,0.8868515205724508,0.8608695652173913,0.8702539199241698,0.9304347826086956,0.9403228906400154
35,0.8840579710144928,0.8884641081601505,0.855072463768116,0.8622017622017623,0.782608695652174,0.7613193965279932
36,0.7884057971014493,0.7919411724421312,0.7681159420289855,0.7604145854145854,0.8434782608695652,0.8449229526444809
37,0.8782608695652174,0.8952025072324011,0.808695652173913,0.825775959445432,0.863768115942029,0.8781834572909624
38,0.7942028985507247,0.8225011079814574,0.7739130434782608,0.7742882482614364,0.881159420289855,0.896588021920464
39,0.8724637681159421,0.8813366422449614,0.7884057971014493,0.8143426003182123,0.8057971014492754,0.8232642042517039
40,0.8753623188405797,0.8923021105379096,0.736231884057971,0.6868252943810753,0.7913043478260869,0.8196864111498258
41,0.8956521739130435,0.9098432055749128,0.8405797101449275,0.8476631773152711,0.927536231884058,0.9394099051633298
42,0.8318840579710145,0.847001027646189,0.6260869565217392,0.6472778807101928,0.8144927536231884,0.8430282099590237
43,0.9037267080745341,0.9196529186387199,0.8012422360248447,0.8010660106601066,0.9254658385093167,0.9369605742961007
44,0.7507246376811594,0.7511190971936901,0.6985507246376812,0.6759595150709276,0.7797101449275362,0.7697226453414572
45,0.8043478260869565,0.8096090926646252,0.7701863354037267,0.754426864223833,0.84472049689441,0.8656912233915901
46,0.84472049689441,0.8668981481481481,0.860248447204969,0.8333175169551574,0.8850931677018633,0.9084399282725643
47,0.8595317725752508,0.8842143113987774,0.842809364548495,0.8307982823305942,0.903010033444816,0.9206684309119563
48,0.8405797101449275,0.8458667793268554,0.7304347826086957,0.7057301524984906,0.8869565217391304,0.8949692476432449
49,0.881159420289855,0.897512377732158,0.782608695652174,0.773624526771582,0.855072463768116,0.875585990897541
50,0.8115942028985508,0.8179962169520347,0.7855072463768116,0.8060626536659602,0.8202898550724638,0.8214252229934886
51,0.8434782608695652,0.8426865137010063,0.8608695652173913,0.8596774521774522,0.8405797101449275,0.8551717300562689
52,0.8782608695652174,0.8983585858585859,0.8927536231884058,0.9017011237076158,0.863768115942029,0.8840949292078744
53,0.9072463768115943,0.919219512195122,0.927536231884058,0.9322899570960839,0.8782608695652174,0.8963844636487466
54,0.9188405797101449,0.9262866874106467,0.7072463768115942,0.6476055790009279,0.8463768115942029,0.8594255245958032
55,0.7739130434782608,0.7809678665507744,0.7101449275362319,0.6785411282721923,0.8,0.792755433522155
56,0.8105590062111802,0.7954014227987329,0.7484472049689441,0.6918615580227905,0.8540372670807453,0.8571616321938965
mean,0.825079630514413,0.8330552486248581,0.7835469137487772,0.7793918332413611,0.8384151821263622,0.8471506003401432
std,0.09047028983226499,0.10906148872899317,0.0781881966173368,0.08920458443214686,0.07503216128856684,0.07952332010913385
