loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
1,0.9188405797101449,0.9279964221824687,0.8666666666666667,0.8679786477944623,0.9739130434782609,0.9758018036882199
2,0.3536231884057971,0.3161414652559067,0.7565217391304347,0.7487476258953195,0.43768115942028984,0.406729217110573
3,0.8043478260869565,0.7764069264069263,0.906832298136646,0.9202583309324882,0.9782608695652174,0.9646256925226883
4,0.8405797101449275,0.8566590285297007,0.8,0.7998237959947312,0.8318840579710145,0.8360194493006993
5,0.9101449275362319,0.9196529186387199,0.9304347826086956,0.9356485771925159,0.9855072463768116,0.9860731656311766
6,0.7919254658385093,0.8158900836320191,0.8291925465838509,0.8405371080532371,0.906832298136646,0.9228533094812165
7,0.8753623188405797,0.891054007207579,0.7913043478260869,0.7951856139404226,0.927536231884058,0.9345299476532588
8,0.863768115942029,0.8737527727364388,0.7942028985507247,0.7960005320590575,0.9188405797101449,0.9301350048216008
9,0.8724637681159421,0.8775276066842219,0.7623188405797101,0.7231273938678285,0.8579710144927536,0.8376724996443305
10,0.8347826086956521,0.862267410641328,0.8434782608695652,0.8515686061658706,0.927536231884058,0.9317714046143577
11,0.7507246376811594,0.7896739130434782,0.8144927536231884,0.7918549042392071,0.8579710144927536,0.8379746666131642
12,0.8115942028985508,0.8408558654460294,0.8521739130434782,0.8671538309950961,0.9333333333333333,0.9427962286138037
13,0.8202898550724638,0.8480248200075786,0.7101449275362319,0.7098079290416693,0.8840579710144928,0.8985890652557319
14,0.8521739130434782,0.8628711713818097,0.8318840579710145,0.8514587075068731,0.8173913043478261,0.824729074425469
15,0.8347826086956521,0.8466644533478419,0.8231884057971014,0.8257087707126399,0.9304347826086956,0.93414466433542
16,0.863768115942029,0.8693867378143603,0.8753623188405797,0.8764635615705456,0.9420289855072463,0.9497318924397375
17,0.9072463768115943,0.9213675213675214,0.7478260869565218,0.7581765935214211,0.9449275362318841,0.9525057360222196
18,0.7014492753623188,0.701196085922907,0.7507246376811594,0.7250826071815815,0.8347826086956521,0.8590219670864833
19,0.5884057971014492,0.4218464713820751,0.8608695652173913,0.8629818667455337,0.9043478260869565,0.9145186685451672
20,0.9014492753623189,0.9129994066455696,0.8434782608695652,0.8511390998589633,0.9710144927536232,0.9752155172413793
21,0.881159420289855,0.8819458465127756,0.8898550724637682,0.8912093515944335,0.9681159420289855,0.9684317718428906
22,0.7768115942028986,0.7920884676079065,0.8231884057971014,0.8055623080464458,0.8956521739130435,0.895074846476843
23,0.8666666666666667,0.8707059900772701,0.8376811594202899,0.8329456354580278,0.9507246376811594,0.9477552601853768
24,0.8521739130434782,0.868818993623025,0.8579710144927536,0.8735724157317782,0.8724637681159421,0.8750425170068027
25,0.8260869565217391,0.8517475171886937,0.7536231884057971,0.755581709752399,0.8956521739130435,0.9078328580096656
26,0.8416149068322981,0.8613761928679056,0.8881987577639752,0.8969366603591367,0.9627329192546584,0.9673565937315198
27,0.8985507246376812,0.9087830181552641,0.8695652173913043,0.870028905079563,0.9710144927536232,0.9699529341001071
28,0.39710144927536234,0.3777716477511559,0.24347826086956523,0.21871274014695222,0.3188405797101449,0.2956010997881142
29,0.7913043478260869,0.817319901275473,0.6608695652173913,0.6745255065675593,0.7420289855072464,0.7669436414829667
30,0.8434782608695652,0.8648459383753502,0.782608695652174,0.8005134795285274,0.8753623188405797,0.8867772291041862
31,0.8376811594202899,0.864731142643764,0.8579710144927536,0.8555309424874642,0.9449275362318841,0.9505182129069002
32,0.8492753623188406,0.8728260869565218,0.7652173913043478,0.7691445980919664,0.8956521739130435,0.907762246412667
