loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
31,0.7913043478260869,0.7905577203074137,0.4028985507246377,0.3822737732869343,0.8144927536231884,0.8162060948678762
32,0.7623188405797101,0.7564832053881569,0.3159420289855073,0.24939642161406056,0.7188405797101449,0.690269753975288
33,0.6677018633540373,0.6061978214957423,0.2267080745341615,0.18306857344037242,0.6739130434782609,0.6153141807040673
34,0.4318840579710145,0.387707756220771,0.5014492753623189,0.47557046387729474,0.6405797101449275,0.6253332438871498
35,0.6144927536231884,0.5965891981732293,0.3159420289855073,0.2589614230630565,0.7072463768115942,0.6792265109061912
36,0.4927536231884058,0.4504196254305112,0.2463768115942029,0.2215298335705809,0.5681159420289855,0.5359315618836735
37,0.4260869565217391,0.401267601331898,0.2318840579710145,0.21232137279709543,0.5014492753623189,0.48921062470903554
38,0.3681159420289855,0.35491757979457883,0.2985507246376812,0.261716413648969,0.5362318840579711,0.5351354379691046
39,0.553623188405797,0.5405827348640655,0.4608695652173913,0.4243334843494152,0.6492753623188405,0.6345790963526274
40,0.40869565217391307,0.38649231364706,0.3391304347826087,0.30182804280177766,0.5333333333333333,0.5097654463554167
41,0.6753623188405797,0.6693368397655733,0.5739130434782609,0.5337229357222726,0.8376811594202899,0.8360491583314386
42,0.6695652173913044,0.6565943565177157,0.34492753623188405,0.3126023786319416,0.7043478260869566,0.6986127129796343
43,0.6055900621118012,0.5404283136199133,0.5279503105590062,0.47169829288965287,0.6987577639751553,0.6433557223013217
44,0.5333333333333333,0.5016685295137218,0.23478260869565218,0.199207062455935,0.5623188405797102,0.5344498994042817
45,0.6987577639751553,0.688564766956831,0.32919254658385094,0.25435264912058203,0.7484472049689441,0.726239995706359
46,0.22981366459627328,0.1744752898911057,0.4472049689440994,0.3980747969188179,0.5714285714285714,0.561781089947519
47,0.5719063545150501,0.5527830522010891,0.2709030100334448,0.2236266517031807,0.6321070234113713,0.5650810442183886
48,0.6289855072463768,0.5948273873354342,0.34202898550724636,0.3012789636262071,0.6695652173913044,0.6382444664263521
49,0.6376811594202898,0.6128829450304286,0.48985507246376814,0.4683555718946963,0.7739130434782608,0.7646316319693356
50,0.6057971014492753,0.5942566990758186,0.2811594202898551,0.2674318704032094,0.663768115942029,0.6589456894036385
51,0.7304347826086957,0.7077098709123445,0.20869565217391303,0.19827590280260826,0.808695652173913,0.7980205070030307
52,0.5652173913043478,0.5644505263203331,0.48405797101449277,0.4710958743706012,0.7217391304347827,0.7207374872887679
53,0.6550724637681159,0.6476711320018078,0.463768115942029,0.44159004636241955,0.7304347826086957,0.7282641151439329
54,0.3536231884057971,0.29737836201784085,0.2985507246376812,0.25032409552419216,0.39420289855072466,0.38074032849781336
55,0.2898550724637681,0.263813259636429,0.28695652173913044,0.24791824193153209,0.4,0.3747740190791955
56,0.33540372670807456,0.29119981183667343,0.2732919254658385,0.21147877722584027,0.4937888198757764,0.4560748583235316
mean,0.5421077628375764,0.5188121760724197,0.3694412213045753,0.3330376611919906,0.6328825677428161,0.6139530520412032
std,0.15444484026054028,0.1592811997440068,0.10962609952982522,0.1122064042959604,0.13559701435063126,0.13888229913173822
