loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
1,0.518840579710145,0.4900873300433654,0.6579710144927536,0.6505487106164182,0.7768115942028986,0.7722926441355157
2,0.15942028985507245,0.1032680538347669,0.6898550724637681,0.6712293157800453,0.3681159420289855,0.30109073301946887
3,0.5248447204968945,0.46078552142759016,0.6987577639751553,0.6588479271908656,0.8416149068322981,0.7891960606878964
4,0.6115942028985507,0.5812463161101475,0.463768115942029,0.4182284542284819,0.7072463768115942,0.6830515442491334
5,0.6144927536231884,0.5818516827180727,0.6260869565217392,0.5782000229128929,0.8260869565217391,0.8072216033327986
6,0.3416149068322981,0.29248966884960514,0.5062111801242236,0.46103960826421286,0.5062111801242236,0.4754083964170329
7,0.40869565217391307,0.38190762568890313,0.22608695652173913,0.1783501269710393,0.48985507246376814,0.4510928517865081
8,0.5739130434782609,0.5561498954368709,0.6405797101449275,0.6347563263258044,0.7855072463768116,0.7850981075442168
9,0.5014492753623189,0.4705505241958575,0.4579710144927536,0.44088091784337097,0.7188405797101449,0.7043292597017636
10,0.5710144927536231,0.541241522189497,0.553623188405797,0.5264660321421315,0.7536231884057971,0.7420298288094881
11,0.3391304347826087,0.30777593614962556,0.5623188405797102,0.5308600804667679,0.6405797101449275,0.6213013862387072
12,0.33043478260869563,0.2823655695784341,0.6811594202898551,0.6728759768112749,0.672463768115942,0.6427767019963714
13,0.4956521739130435,0.4597878374939363,0.5797101449275363,0.5710934367854191,0.6811594202898551,0.6632945891537633
14,0.3159420289855073,0.2748902484483635,0.6289855072463768,0.6236050041995382,0.7014492753623188,0.6927907940659015
15,0.34202898550724636,0.30340739130364025,0.32463768115942027,0.28871493632075274,0.527536231884058,0.5223265556760837
16,0.4260869565217391,0.3779358414007537,0.6608695652173913,0.6308895485923052,0.7681159420289855,0.7522027804975002
17,0.5623188405797102,0.5348981793603441,0.5362318840579711,0.49820666926453133,0.6956521739130435,0.6716835655529323
18,0.3072463768115942,0.26815697802154337,0.4666666666666667,0.4354963843951886,0.553623188405797,0.5356578547264744
19,0.22028985507246376,0.16760476819328124,0.17971014492753623,0.15359517808339587,0.3217391304347826,0.28435639832228693
20,0.3681159420289855,0.3474876338128816,0.5681159420289855,0.555341204709429,0.6376811594202898,0.6317073323760537
21,0.5391304347826087,0.5024778721452309,0.7797101449275362,0.7631387341681044,0.8753623188405797,0.8719203049649329
22,0.3681159420289855,0.3541789169528054,0.6231884057971014,0.6076804118432829,0.6985507246376812,0.6943362934214278
23,0.5391304347826087,0.4775778832056373,0.4927536231884058,0.48037175840742374,0.6927536231884058,0.6725137531065001
24,0.45217391304347826,0.4035358840727209,0.3072463768115942,0.2645190109241834,0.5014492753623189,0.463047980446181
25,0.4405797101449275,0.4113607945911605,0.45217391304347826,0.45921804715808684,0.6028985507246377,0.6020112889301665
26,0.4906832298136646,0.41921837853021887,0.5559006211180124,0.5306697803855206,0.8012422360248447,0.7363382012583486
27,0.6347826086956522,0.5928564682674846,0.7217391304347827,0.7098686949389111,0.8608695652173913,0.859289029272958
28,0.0927536231884058,0.060719803072744244,0.08115942028985507,0.08646216738256408,0.04057971014492753,0.04863024270619208
29,0.47246376811594204,0.4313641046801767,0.5710144927536231,0.5625159606679719,0.6492753623188405,0.6406970534554132
30,0.24347826086956523,0.22824420102662613,0.4985507246376812,0.4542264278642242,0.553623188405797,0.5205235238860175
31,0.2898550724637681,0.25162146320389084,0.553623188405797,0.5288715031644889,0.6,0.5867304020490496
32,0.5884057971014492,0.5501529016754994,0.5449275362318841,0.49530229117374275,0.672463768115942,0.6377478388258361
33,0.46956521739130436,0.41269928553687835,0.6289855072463768,0.6099738355481559,0.736231884057971,0.7056870727600039
