loop,model_accuracy_test,model_f1_score_test
1,0.7391304347826086,0.6947345357430572
2,0.6550724637681159,0.6214862856397423
3,0.591304347826087,0.555175539291161
4,0.6550724637681159,0.5909266220063553
5,0.5014492753623189,0.44310074983506204
6,0.6086956521739131,0.5655419355744563
7,0.6057971014492753,0.5545925184203734
8,0.13333333333333333,0.0918891707586066
9,0.591304347826087,0.5431197054527683
10,0.6144927536231884,0.5815725757940835
11,0.6231884057971014,0.5782600097921576
12,0.7130434782608696,0.6723557924640051
13,0.5478260869565217,0.5244283494283494
14,0.6869565217391305,0.6409471299340318
15,0.5942028985507246,0.5130493384611032
16,0.6024844720496895,0.5758101015224469
17,0.6869565217391305,0.6739619660052956
18,0.6927536231884058,0.6561065810317438
19,0.4608695652173913,0.39575033913420604
20,0.672463768115942,0.6321334064386973
21,0.6695652173913044,0.636556655825904
22,0.6869565217391305,0.6665829078727171
23,0.5768115942028985,0.5291851992641737
24,0.672463768115942,0.6388028237054477
25,0.5420289855072464,0.5144154840692311
26,0.577639751552795,0.5158413755664985
27,0.6335403726708074,0.5980049384465259
28,0.5819397993311036,0.5050450515531452
29,0.5739130434782609,0.5184960804021235
30,0.7304347826086957,0.7072563930007973
31,0.553623188405797,0.4681380715096296
32,0.7188405797101449,0.6831028553571233
33,0.672463768115942,0.6587890640593559
34,0.46956521739130436,0.40676308619861995
35,0.4753623188405797,0.4578507823848013
36,0.4968944099378882,0.44550055044821774
mean,0.600234467625772,0.5570909436775561
std,0.11002505879138473,0.11594393069178678
