loop,model_accuracy_test,model_f1_score_test
1,0.9333333333333333,0.9104137823185938
2,0.9316770186335404,0.9025972962890342
3,0.927536231884058,0.8943814250265862
4,0.9681159420289855,0.9564866504831432
5,0.8819875776397516,0.790154611266843
6,0.9420289855072463,0.9217383675155075
7,0.9449275362318841,0.9223485645425564
8,0.9188405797101449,0.8873694600101885
9,0.9623188405797102,0.9494333062477227
10,0.9072463768115943,0.8260033195646843
11,0.9304347826086956,0.9306162735870248
12,0.863768115942029,0.7678024101658465
13,0.8666666666666667,0.7678498576059093
14,0.9565217391304348,0.9398072457172197
15,0.9159420289855073,0.907276118952506
16,0.9681159420289855,0.9646189047598193
17,0.6434782608695652,0.6032176563259548
18,0.9826086956521739,0.9772924554839448
19,0.9014492753623189,0.8609523929717698
20,0.8463768115942029,0.789804850151637
21,0.936231884057971,0.9371951766938791
22,0.9391304347826087,0.91710198495326
23,0.8913043478260869,0.8650840976422371
24,0.9565217391304348,0.9418387424447692
25,0.37681159420289856,0.23559241081771432
26,0.9072463768115943,0.9026441524751723
27,0.8376811594202899,0.8128182998430185
28,0.9449275362318841,0.9314469001951187
29,0.8521739130434782,0.7728621055570083
30,0.9246376811594202,0.8473462098462099
31,0.9246376811594202,0.9033224576414612
32,0.8434782608695652,0.7630683307604929
33,0.8074534161490683,0.6486397335199731
34,0.9536231884057971,0.9369059232864485
35,0.9333333333333333,0.9222637255057922
36,0.9130434782608695,0.8187999775884819
37,0.9565217391304348,0.9408627767239951
38,0.9333333333333333,0.916052859309865
39,0.9420289855072463,0.9229338832951524
40,0.8434782608695652,0.7877860820144251
41,0.9507246376811594,0.9208533452540514
42,0.9043478260869565,0.8916039576365664
43,0.922360248447205,0.8264294729340322
44,0.8753623188405797,0.7975574712643678
45,0.8540372670807453,0.8542977013360288
46,0.9161490683229814,0.8627745353326749
47,0.9464882943143813,0.9412932661553225
48,0.9391304347826087,0.9335896237769565
49,0.9710144927536232,0.9634037947867735
50,0.9188405797101449,0.9055912725267563
51,0.9246376811594202,0.8464619965967102
52,0.936231884057971,0.9166695359084686
53,0.9507246376811594,0.9299405951191666
54,0.8260869565217391,0.7234354721082704
55,0.8405797101449275,0.7518130909873748
56,0.8913043478260869,0.8314460872068125
mean,0.8996248833981754,0.8587837856791304
std,0.09005590123495182,0.11649711784524262
