loop,model_accuracy_test,model_f1_score_test
1,0.9768115942028985,0.972462070952783
2,0.9937888198757764,0.9920975796519041
3,0.9797101449275363,0.97362557322563
4,1.0,1.0
5,0.531055900621118,0.5610693256603856
6,0.9420289855072463,0.9106038833868142
7,0.9565217391304348,0.9398350376845661
8,0.9768115942028985,0.9703598484848486
9,0.9855072463768116,0.982037535592397
10,0.9971014492753624,0.9964280167727908
11,0.8405797101449275,0.813819075395952
12,0.927536231884058,0.8737147555893987
13,0.9623188405797102,0.9469572452164997
14,1.0,1.0
15,1.0,1.0
16,0.9942028985507246,0.9913308287795993
17,0.8202898550724638,0.7064591973810831
18,1.0,1.0
19,0.9971014492753624,0.9984176593151708
20,0.855072463768116,0.8613646060353619
21,0.9739130434782609,0.9721226049463461
22,0.991304347826087,0.9893814481453398
23,0.9875776397515528,0.9852284375972443
24,0.9391304347826087,0.8800855235711306
25,0.37971014492753624,0.29835670541072423
26,0.9826086956521739,0.9761773559875504
27,0.9333333333333333,0.9571428571428572
28,0.9333333333333333,0.9310437282452207
29,0.9536231884057971,0.9291753831416947
30,0.9971014492753624,0.9963229416466827
31,0.9797101449275363,0.9739816867865648
32,0.9217391304347826,0.9208817651760944
33,0.8540372670807453,0.7284657987895398
34,1.0,1.0
35,1.0,1.0
36,0.6608695652173913,0.7008658008658009
37,0.9478260869565217,0.9158658008658009
38,0.9884057971014493,0.9780952380952381
39,0.9971014492753624,0.9963229416466827
40,0.927536231884058,0.9492389672474418
41,1.0,1.0
42,0.9594202898550724,0.9557805687653267
43,1.0,1.0
44,0.9043478260869565,0.8097103655817739
45,1.0,1.0
46,0.9503105590062112,0.9428740461701922
47,0.9866220735785953,0.9832047520181305
48,0.936231884057971,0.8785180635979022
49,1.0,1.0
50,0.9507246376811594,0.919656274980016
51,0.9072463768115943,0.8241125741713851
52,1.0,1.0
53,0.9884057971014493,0.9877070865402326
54,0.9478260869565217,0.94609375
55,0.855072463768116,0.7852778745572153
56,0.984472049689441,0.9775833922175385
mean,0.9367139330648647,0.921068856661301
std,0.11219949665910751,0.12510402344240165
