loop,model_accuracy_test,model_f1_score_test
1,1.0,1.0
2,0.9782608695652174,0.9754823579575739
3,0.9855072463768116,0.9807524370713852
4,1.0,1.0
5,0.6180124223602484,0.5882563551736484
6,0.9391304347826087,0.8999572538724465
7,0.9855072463768116,0.9814492192540973
8,0.9768115942028985,0.9684758771929824
9,0.991304347826087,0.9899720962678759
10,1.0,1.0
11,0.8956521739130435,0.8611490450819713
12,0.9304347826086956,0.860198702351987
13,0.9507246376811594,0.9240482924560509
14,0.9971014492753624,0.9945626477541372
15,1.0,1.0
16,0.9884057971014493,0.9780952380952381
17,0.8405797101449275,0.6859940830666229
18,0.991304347826087,0.9892970374433592
19,0.991304347826087,0.983626008542952
20,0.8869565217391304,0.8898723548157829
21,0.9855072463768116,0.9840549115023138
22,0.9739130434782609,0.957075306934866
23,0.9968944099378882,0.9981916106459094
24,0.9478260869565217,0.908504243281471
25,0.3826086956521739,0.29364607921237756
26,0.9971014492753624,0.9964280167727908
27,0.9246376811594202,0.9464619965967102
28,1.0,1.0
29,0.9565217391304348,0.9414418993990399
30,0.9797101449275363,0.9729829507316419
31,0.9855072463768116,0.9814492192540973
32,0.9333333333333333,0.9333333333333333
33,0.8478260869565217,0.7207623524422139
34,0.9971014492753624,0.9965465465465466
35,0.9942028985507246,0.9925324675324676
36,0.8,0.7916666666666666
37,0.9797101449275363,0.9744301030374455
38,1.0,1.0
39,0.9971014492753624,0.9963229416466827
40,0.9304347826086956,0.9577773187357984
41,1.0,1.0
42,0.9971014492753624,0.9965465465465466
43,0.9968944099378882,0.9937858831475853
44,0.9304347826086956,0.8384124938854887
45,0.9875776397515528,0.984616185271923
46,1.0,1.0
47,0.9966555183946488,0.9978902124202277
48,0.9768115942028985,0.9684758771929824
49,1.0,1.0
50,0.9826086956521739,0.9773026315789474
51,0.927536231884058,0.8501464026770775
52,1.0,1.0
53,0.9971014492753624,0.9965465465465466
54,0.9565217391304348,0.9540183926429429
55,0.8144927536231884,0.7121697726245629
56,0.9937888198757764,0.991609977324263
mean,0.9484725160967397,0.9313628195094567
std,0.10202013681345926,0.1246728628248441
