loop,model_accuracy_test,model_f1_score_test
0,0.9688140223082177,0.957327288065061
1,0.9393115942028986,0.9187565235904644
2,0.9435230838189153,0.934440331822491
mean,0.9505495667766771,0.9368413811593387
std,0.015957033342516073,0.019397158206221395
