loop,expert_model_test_accuracy_PI,expert_model_test_f1_score_PI,expert_model_test_accuracy_M,expert_model_test_f1_score_M,gate_model_test_accuracy,moe_model_test_soft_accuracy,moe_model_test_soft_f1_score,moe_model_test_hard_accuracy,moe_model_test_hard_f1_score
18,0.518840579710145,0.47984476218283073,0.5565217391304348,0.43790757422653126,0.5449275362318841,0.5710144927536231,0.5335250475770376,0.5710144927536231,0.5335250475770376
19,0.518840579710145,0.44559869901986415,0.8173913043478261,0.7090025786283376,0.3855072463768116,0.7159420289855073,0.6798787989514403,0.7159420289855073,0.6798787989514403
20,0.7246376811594203,0.518874094120861,0.7478260869565218,0.6786611977644436,0.6753623188405797,0.7594202898550725,0.7139924057151217,0.7594202898550725,0.7139924057151217
21,0.855072463768116,0.7950116121079738,0.8260869565217391,0.7250812788463755,0.6231884057971014,0.881159420289855,0.8545393600169321,0.881159420289855,0.8545393600169321
22,0.8,0.6877804403392588,0.5362318840579711,0.3252079283365733,0.8521739130434782,0.8057971014492754,0.7755534591194969,0.8057971014492754,0.7755534591194969
23,0.8434782608695652,0.8153980370632848,0.6782608695652174,0.6823367658795206,0.6927536231884058,0.8463768115942029,0.8471710501561914,0.8463768115942029,0.8471710501561914
24,0.8,0.7098731256488509,0.4434782608695652,0.4220424677272976,0.8985507246376812,0.8,0.7733981525262773,0.8,0.7733981525262773
25,0.8144927536231884,0.7419303469734314,0.7043478260869566,0.6132844583280532,0.6318840579710145,0.8115942028985508,0.7786525896169616,0.8115942028985508,0.7786525896169616
26,0.8695652173913043,0.824576287597342,0.7391304347826086,0.6111936475775048,0.7763975155279503,0.9192546583850931,0.9120892610474147,0.9192546583850931,0.9120892610474147
27,0.9159420289855073,0.8874697595590275,0.6608695652173913,0.5052075572053107,0.8202898550724638,0.8956521739130435,0.8730659820976927,0.8956521739130435,0.8730659820976927
28,0.263768115942029,0.19470072210247333,0.14202898550724638,0.09795140789019391,0.6115942028985507,0.2492753623188406,0.20172249565243397,0.2492753623188406,0.20172249565243397
29,0.7391304347826086,0.7000709770607885,0.6347826086956522,0.582373610835469,0.672463768115942,0.7217391304347827,0.7014600270615308,0.7217391304347827,0.7014600270615308
30,0.6869565217391305,0.5447066236277992,0.6202898550724638,0.4849901739569541,0.5942028985507246,0.7304347826086957,0.6970981010173897,0.7304347826086957,0.6970981010173897
31,0.5681159420289855,0.36525020268482183,0.7043478260869566,0.6514985798527086,0.7478260869565218,0.7594202898550725,0.7510264077605119,0.7594202898550725,0.7510264077605119
32,0.8782608695652174,0.8487530677959391,0.5710144927536231,0.43796238029828155,0.8202898550724638,0.8666666666666667,0.845322017392567,0.8666666666666667,0.845322017392567
33,0.7884057971014493,0.7170980392530255,0.7681159420289855,0.7137704716793796,0.6086956521739131,0.8144927536231884,0.795818302291223,0.8144927536231884,0.795818302291223
34,0.8260869565217391,0.8075076887617552,0.8434782608695652,0.8007546570709312,0.6492753623188405,0.8956521739130435,0.8890276776847766,0.8956521739130435,0.8890276776847766
35,0.7478260869565218,0.7318008940542504,0.7275362318840579,0.715925822056116,0.6086956521739131,0.8057971014492754,0.8080559524504022,0.8057971014492754,0.8080559524504022
36,0.7267080745341615,0.6088113876836703,0.5807453416149069,0.4257131215958978,0.6459627329192547,0.7204968944099379,0.7551458323285501,0.7204968944099379,0.7551458323285501
37,0.6144927536231884,0.39807808437171344,0.5565217391304348,0.4150237759402218,0.6057971014492753,0.6202898550724638,0.5578987248415075,0.6202898550724638,0.5578987248415075
38,0.9217391304347826,0.9055429048294106,0.4666666666666667,0.2954333115463388,0.9478260869565217,0.927536231884058,0.927263460094534,0.927536231884058,0.927263460094534
39,0.8492753623188406,0.7860410297703534,0.6608695652173913,0.5382853153660877,0.5710144927536231,0.7942028985507247,0.7539303610402507,0.7942028985507247,0.7539303610402507
40,0.47246376811594204,0.5163180219566483,0.6202898550724638,0.5184626310505367,0.5652173913043478,0.5739130434782609,0.5583951173186164,0.5739130434782609,0.5583951173186164
41,0.8260869565217391,0.7387964259580885,0.6434782608695652,0.6035746309821404,0.7710144927536232,0.8579710144927536,0.8335136280929316,0.8579710144927536,0.8335136280929316
42,0.8144927536231884,0.7615239871936301,0.4811594202898551,0.33536085367981916,0.8173913043478261,0.8028985507246377,0.7757416909269942,0.8028985507246377,0.7757416909269942
43,0.4753623188405797,0.28431777831791677,0.7797101449275362,0.7117273087983564,0.782608695652174,0.7478260869565218,0.7179186589584197,0.7478260869565218,0.7179186589584197
44,0.7594202898550725,0.6704486054284451,0.6811594202898551,0.6084686327687825,0.8463768115942029,0.8057971014492754,0.7742734437713494,0.8057971014492754,0.7742734437713494
45,0.7420289855072464,0.6354122613574639,0.6782608695652174,0.5347241342865587,0.7478260869565218,0.7913043478260869,0.7447194910352806,0.7913043478260869,0.7447194910352806
46,0.8260869565217391,0.7483381042955796,0.8028985507246377,0.7675114073884666,0.5623188405797102,0.8434782608695652,0.8254358246224952,0.8434782608695652,0.8254358246224952
47,0.4409937888198758,0.23971727506210266,0.7577639751552795,0.7068630628882507,0.8975155279503105,0.7701863354037267,0.76355722932348,0.7701863354037267,0.76355722932348
48,0.4811594202898551,0.3378067449918891,0.7246376811594203,0.6534049817235517,0.8289855072463768,0.736231884057971,0.7109037008173853,0.736231884057971,0.7109037008173853
49,0.6956521739130435,0.5272610461623506,0.5403726708074534,0.3977129369173061,0.6211180124223602,0.7546583850931677,0.7276180533131714,0.7546583850931677,0.7276180533131714
50,0.8043478260869565,0.752362833454626,0.7422360248447205,0.6376345522622868,0.6677018633540373,0.8509316770186336,0.8378842823489387,0.8509316770186336,0.8378842823489387
51,0.822742474916388,0.6925469841701146,0.705685618729097,0.59720888857749,0.6421404682274248,0.8862876254180602,0.8860791140921164,0.8862876254180602,0.8860791140921164
52,0.48405797101449277,0.33122465673385915,0.5652173913043478,0.4091578479136978,0.6173913043478261,0.6318840579710145,0.5856039750817633,0.6318840579710145,0.5856039750817633
53,0.8782608695652174,0.8112393631019689,0.6927536231884058,0.595505154226561,0.7188405797101449,0.8869565217391304,0.856410357919363,0.8869565217391304,0.856410357919363
54,0.663768115942029,0.5724040340582492,0.7710144927536232,0.7235165860918995,0.5391304347826087,0.7507246376811594,0.7215573948296545,0.7507246376811594,0.7215573948296545
55,0.855072463768116,0.7902206138357558,0.7275362318840579,0.6244658208644964,0.7420289855072464,0.8463768115942029,0.8200605445830773,0.8463768115942029,0.8200605445830773
56,0.7391304347826086,0.6076207683079049,0.8434782608695652,0.7750961085802532,0.8492753623188406,0.855072463768116,0.823982870369677,0.855072463768116,0.823982870369677
57,0.8956521739130435,0.8240371811195445,0.663768115942029,0.525381760241674,0.8579710144927536,0.8840579710144928,0.8573354269871079,0.8840579710144928,0.8573354269871079
58,0.5681159420289855,0.5397136067892847,0.5391304347826087,0.3733205081267741,0.6318840579710145,0.6,0.5722443320055876,0.6,0.5722443320055876
59,0.6753623188405797,0.5258497470918395,0.5797101449275363,0.5095319457577252,0.6869565217391305,0.7246376811594203,0.665485053317966,0.7246376811594203,0.665485053317966
60,0.8318840579710145,0.7477869289283449,0.35942028985507246,0.25445640880541975,0.9101449275362319,0.8231884057971014,0.802329833615712,0.8231884057971014,0.802329833615712
61,0.7217391304347827,0.5990923189721173,0.42028985507246375,0.29716673871018096,0.8782608695652174,0.7130434782608696,0.6748733401242929,0.7130434782608696,0.6748733401242929
62,0.7857142857142857,0.7085905570409512,0.5683229813664596,0.41795184122553075,0.6180124223602484,0.7701863354037267,0.739199376104783,0.7701863354037267,0.739199376104783
mean,0.7249877985502109,0.6420940230263507,0.653150542771861,0.5522061979699191,0.7042561225590679,0.780056666101547,0.7556657339110736,0.780056666101547,0.7556657339110736
std,0.16709230013954937,0.19006248985795424,0.12794711082326554,0.14705279615994507,0.12717860185399874,0.12517600567488438,0.13415852452099092,0.12517600567488438,0.13415852452099092
