loop,model_accuracy_test,model_f1_score_test
1,0.9768115942028985,0.9802894686726338
2,0.3855072463768116,0.3543086475844313
3,0.9782608695652174,0.9827766551765125
4,0.9072463768115943,0.9215611974232664
5,0.9652173913043478,0.9702586206896552
6,0.922360248447205,0.9364765669113495
7,0.9478260869565217,0.9522784259027839
8,0.8869565217391304,0.8994519865487607
9,0.9043478260869565,0.8989225897501691
10,0.9246376811594202,0.9334701344936709
11,0.9130434782608695,0.9224525474525475
12,0.9536231884057971,0.9609844029503296
13,0.8927536231884058,0.9041018706333108
14,0.9304347826086956,0.9405172413793104
15,0.9304347826086956,0.932777245636441
16,0.9507246376811594,0.9474043343933645
17,0.9072463768115943,0.9181170886075949
18,0.8840579710144928,0.8892675209618731
19,0.7101449275362319,0.6734873077020209
20,0.9739130434782609,0.9777286312014346
21,0.9710144927536232,0.9687013231543452
22,0.8985507246376812,0.9018157778353473
23,0.9536231884057971,0.9499546555575608
24,0.927536231884058,0.9370208105147864
25,0.8956521739130435,0.9086489898989899
26,0.9658385093167702,0.9700653710769959
27,0.991304347826087,0.9926548860975091
28,0.3101449275362319,0.3486565158978952
29,0.7913043478260869,0.8186008694464956
30,0.8840579710144928,0.9011516640540657
31,0.9391304347826087,0.9439310134750579
32,0.8956521739130435,0.9078817246835443
33,0.9739130434782609,0.978056020165375
34,0.9623188405797102,0.9676196664500758
35,0.9014492753623189,0.9098501452057938
36,0.8416149068322981,0.7918868731649459
37,0.9391304347826087,0.9473078135227521
38,0.9623188405797102,0.9555058712973711
39,0.991304347826087,0.9893079011006034
40,0.9043478260869565,0.8978455697778146
41,0.9710144927536232,0.9752155172413793
42,0.9014492753623189,0.9037119856887299
43,0.8608695652173913,0.874199797447315
44,0.9246376811594202,0.9355603448275862
45,0.9855072463768116,0.9877291157849809
46,0.9333333333333333,0.9396252192270399
47,0.9875776397515528,0.9902173913043478
48,0.8405797101449275,0.825546692100005
49,0.8944099378881988,0.8903957292584974
50,0.922360248447205,0.9067410791491325
51,0.9264214046822743,0.9252465834818776
52,0.8666666666666667,0.8767346727423364
53,0.9536231884057971,0.9600771456123434
54,0.9478260869565217,0.9512109062088082
55,0.9478260869565217,0.9547464049747376
56,0.9652173913043478,0.9599198129491887
57,0.9710144927536232,0.9753618358407923
58,0.8260869565217391,0.8374575101795351
59,0.9246376811594202,0.9343658536585366
60,0.8753623188405797,0.8903996717498807
61,0.7333333333333333,0.7251802937205634
62,0.968944099378882,0.971105603420014
mean,0.9012008795318753,0.904416856661555
std,0.11653552932152131,0.11798345843496374
