loop,model_accuracy_test,model_f1_score_test
1,0.9449275362318841,0.9532509211933912
2,0.3565217391304348,0.2998965551976816
3,0.7888198757763976,0.7636734042948632
4,0.8434782608695652,0.8571611122469842
5,0.9072463768115943,0.9168340699075934
6,0.7857142857142857,0.810394265232975
7,0.7681159420289855,0.7574515486646266
8,0.8666666666666667,0.876682440946993
9,0.9072463768115943,0.9147216571915368
10,0.8231884057971014,0.8525331091023755
11,0.8202898550724638,0.8492246240601504
12,0.8202898550724638,0.8483695652173913
13,0.8289855072463768,0.85483180791632
14,0.8347826086956521,0.8433691756272401
15,0.8173913043478261,0.831268929235137
16,0.855072463768116,0.8627619867929945
17,0.9043478260869565,0.9195387406063746
18,0.6985507246376812,0.6984397812131077
19,0.5797101449275363,0.4309492531503917
20,0.8927536231884058,0.9035706191927076
21,0.8724637681159421,0.8747849006061439
22,0.7913043478260869,0.8093336247468907
23,0.8579710144927536,0.8619497139502179
24,0.8608695652173913,0.8772259383864371
25,0.8173913043478261,0.8436068404768187
26,0.8385093167701864,0.858628841607565
27,0.8956521739130435,0.9059090909090909
28,0.37971014492753624,0.370384694719472
29,0.7565217391304347,0.7887683425197423
30,0.8173913043478261,0.839012595591543
31,0.8434782608695652,0.8695621732636296
32,0.8347826086956521,0.8593649431452478
33,0.855072463768116,0.870685208243336
34,0.8463768115942029,0.8659228118202038
35,0.7942028985507247,0.8170556161395857
36,0.7111801242236024,0.641024871951469
37,0.881159420289855,0.8918825957349232
38,0.8927536231884058,0.8955291074652535
39,0.8028985507246377,0.8304254875642143
40,0.7884057971014493,0.7930296945887623
41,0.8927536231884058,0.9075111701485328
42,0.8144927536231884,0.8309137524122464
43,0.8753623188405797,0.8856922597805419
44,0.8782608695652174,0.8950288296711859
45,0.8840579710144928,0.8976463607594937
46,0.8434782608695652,0.8615297915651967
47,0.9006211180124224,0.9172827172827173
48,0.8028985507246377,0.7954386013418427
49,0.7639751552795031,0.7490262675100252
50,0.8136645962732919,0.8357490478205671
51,0.7926421404682275,0.8075978638323191
52,0.881159420289855,0.8898501872659177
53,0.9101449275362319,0.9230446357901806
54,0.8463768115942029,0.8629872620498044
55,0.8289855072463768,0.8353343035006872
56,0.8463768115942029,0.8562625264605769
57,0.9014492753623189,0.9164529914529914
58,0.8260869565217391,0.8412901247188714
59,0.9449275362318841,0.9535819662457217
60,0.8666666666666667,0.8765093860984272
61,0.782608695652174,0.7845243027548371
62,0.8229813664596274,0.8386154811527946
mean,0.8210026766127749,0.8285625885489816
std,0.10259981841443176,0.11936160191913768
