loop,model_accuracy_test,model_f1_score_test
1,0.8376811594202899,0.8371459309894318
2,0.8322981366459627,0.8544864958240702
3,0.8231884057971014,0.8184619364680799
4,0.881159420289855,0.8871326042378674
5,0.6770186335403726,0.6640985677281047
6,0.8376811594202899,0.8475892641044258
7,0.8463768115942029,0.8586132042064444
8,0.7217391304347827,0.6919105182460431
9,0.7971014492753623,0.8066837356004507
10,0.7101449275362319,0.7063700705995651
11,0.8724637681159421,0.8726615677206617
12,0.8057971014492754,0.7987440556159768
13,0.7623188405797101,0.7558030452084054
14,0.8144927536231884,0.8075166993258649
15,0.7565217391304347,0.7713548234204736
16,0.8463768115942029,0.8409031887961735
17,0.672463768115942,0.6582599637304982
18,0.8579710144927536,0.859300491875397
19,0.6956521739130435,0.6809581618036138
20,0.8666666666666667,0.8704394854620792
21,0.8521739130434782,0.8536673774414341
22,0.855072463768116,0.8618947907750175
23,0.6832298136645962,0.7172173012809974
24,0.855072463768116,0.8559367090644447
25,0.5304347826086957,0.49264773145924756
26,0.6028985507246377,0.5878904505231852
27,0.7536231884057971,0.7681596411505277
28,0.855072463768116,0.8662724031559192
29,0.8463768115942029,0.8617909930060949
30,0.7797101449275362,0.7529253564139159
31,0.7333333333333333,0.7375432192906738
32,0.7913043478260869,0.8058661151159464
33,0.6832298136645962,0.6046899529042387
34,0.8840579710144928,0.8941921507445444
35,0.8492753623188406,0.8473056338395688
36,0.7681159420289855,0.7647319668746007
37,0.8347826086956521,0.8423345981327909
38,0.8202898550724638,0.8272596526686836
39,0.782608695652174,0.8053059428526351
40,0.8,0.7920449259842952
41,0.8260869565217391,0.8263134057971014
42,0.5797101449275363,0.6110731728102871
43,0.7795031055900621,0.7810835629017447
44,0.7188405797101449,0.6934963675038152
45,0.782608695652174,0.7589476554993797
46,0.860248447204969,0.8451586946088625
47,0.7859531772575251,0.7296040602756626
48,0.6695652173913044,0.6341802001250885
49,0.7797101449275362,0.7536400619610255
50,0.7391304347826086,0.7472131694969922
51,0.6666666666666666,0.6384048869480765
52,0.863768115942029,0.8725170381842046
53,0.881159420289855,0.8829561641026827
54,0.7014492753623188,0.633957696030462
55,0.7217391304347827,0.6866053640488189
56,0.7608695652173914,0.7190487653896417
mean,0.7784425977748958,0.772184124809397
std,0.08112031377299712,0.09197090992952334
