loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
1,0.7246376811594203,0.4966179826957263,0.6695652173913044,0.4818511328198797,0.8521739130434782,0.7455641496833454
2,0.65527950310559,0.600653068175011,0.8416149068322981,0.6934096035711876,0.7422360248447205,0.6876014567583439
3,0.8666666666666667,0.8138572633793484,0.6492753623188405,0.5421705970153783,0.9391304347826087,0.8990411510662579
4,0.9014492753623189,0.8595733327741873,0.7884057971014493,0.6446725754683187,0.9391304347826087,0.9012169336924869
5,0.4658385093167702,0.4188330096625526,0.5900621118012422,0.5357377154625322,0.6118012422360248,0.5341836280669469
6,0.7420289855072464,0.5910962139844851,0.7768115942028986,0.7087344538905878,0.855072463768116,0.8048047829617118
7,0.881159420289855,0.8163207400077148,0.7913043478260869,0.741267571259888,0.9304347826086956,0.8926139702722948
8,0.8840579710144928,0.847601385938691,0.7971014492753623,0.6694637322095247,0.927536231884058,0.8943547057548219
9,0.8666666666666667,0.8126357688158914,0.6115942028985507,0.48415290668998295,0.9014492753623189,0.8505266099238626
10,0.7275362318840579,0.6396247267499712,0.7304347826086957,0.6201562267442946,0.8782608695652174,0.8502412288017722
11,0.6376811594202898,0.6065262030865228,0.6376811594202898,0.4371940065233988,0.7478260869565218,0.6908876031077731
12,0.7217391304347827,0.5965598132481986,0.6579710144927536,0.4963647582839037,0.7188405797101449,0.631386166859541
13,0.7188405797101449,0.6445710227705317,0.7681159420289855,0.5841199155184218,0.8202898550724638,0.7334898329931967
14,0.927536231884058,0.9117139543192729,0.6144927536231884,0.5321757221415157,0.9565217391304348,0.946109130846595
15,0.8840579710144928,0.8543054355958261,0.553623188405797,0.4155729981312738,0.9217391304347826,0.9066229105014446
16,0.6,0.60343578669551,0.7478260869565218,0.633391145536719,0.672463768115942,0.6987786559140037
17,0.4144927536231884,0.2788186928811929,0.4753623188405797,0.43041861034797346,0.518840579710145,0.4778617673847839
18,0.6260869565217392,0.444039941801748,0.6666666666666666,0.46952201976509145,0.8057971014492754,0.6907375367698678
19,0.5043478260869565,0.425647386699216,0.6,0.4537555456421025,0.5797101449275363,0.5384784130448871
20,0.7014492753623188,0.5548478322609011,0.7884057971014493,0.7389471797989944,0.8492753623188406,0.8129640986891505
21,0.8869565217391304,0.8533847384419385,0.7478260869565218,0.6150607763905741,0.9072463768115943,0.8853812599141674
22,0.8405797101449275,0.7817023602121307,0.8666666666666667,0.7927202801074739,0.9188405797101449,0.8954244631465027
23,0.9006211180124224,0.8631648987951218,0.7919254658385093,0.615116419474588,0.922360248447205,0.792955871051182
24,0.9101449275362319,0.8955425637183968,0.7710144927536232,0.6774163832199547,0.9420289855072463,0.9306136762388354
25,0.24347826086956523,0.11116776922509407,0.3391304347826087,0.29935999406863956,0.30144927536231886,0.245630133480356
26,0.8144927536231884,0.7228583465376414,0.6985507246376812,0.6329416971701523,0.881159420289855,0.8479592858288174
27,0.553623188405797,0.3586181608323281,0.5884057971014492,0.47811669752637154,0.6608695652173913,0.5497268447117989
28,0.8463768115942029,0.7638719693192533,0.6579710144927536,0.5276198415590053,0.8289855072463768,0.7824034692415751
29,0.8434782608695652,0.8146312523071244,0.7594202898550725,0.6845949454016491,0.8695652173913043,0.7986675575877384
30,0.7478260869565218,0.6924929114168699,0.6492753623188405,0.3755850680806494,0.8289855072463768,0.7764154757055831
31,0.8666666666666667,0.8015130485595143,0.5768115942028985,0.3934169440039464,0.8840579710144928,0.8196919146857009
32,0.6608695652173913,0.5844971832250281,0.6869565217391305,0.5485258905504429,0.7536231884057971,0.668937908344269
33,0.6925465838509317,0.5098736738930909,0.6086956521739131,0.3921083257020757,0.6894409937888198,0.5437219061471839
34,0.7710144927536232,0.6794835890230627,0.8144927536231884,0.7275719613466586,0.9188405797101449,0.8850843910223052
35,0.8463768115942029,0.7726511465106843,0.5159420289855072,0.42566298993075735,0.9072463768115943,0.8652372711541576
36,0.39710144927536234,0.40308437327083524,0.7246376811594203,0.6206772754115224,0.4666666666666667,0.49866624364911394
37,0.6115942028985507,0.4975577442123381,0.7884057971014493,0.7350307277126797,0.8608695652173913,0.8397942805190495
38,0.7246376811594203,0.5570727936456836,0.4811594202898551,0.3906785637412267,0.7536231884057971,0.680509115905873
39,0.8492753623188406,0.7606711400737612,0.7855072463768116,0.6722141544000165,0.9072463768115943,0.8681737579607437
40,0.6840579710144927,0.49864732149019286,0.6927536231884058,0.5810246439228637,0.7710144927536232,0.6653709248030446
41,0.8695652173913043,0.8059859229478121,0.8434782608695652,0.7678031783265351,0.9304347826086956,0.9121866983857381
42,0.8202898550724638,0.7570065156649334,0.2753623188405797,0.2598274915338073,0.672463768115942,0.6448718861134816
43,0.7919254658385093,0.585656366159641,0.7298136645962733,0.5053155950709196,0.8540372670807453,0.7502339445495432
44,0.6608695652173913,0.583222187594639,0.5101449275362319,0.36167396212607983,0.7101449275362319,0.6241370305306222
45,0.8695652173913043,0.8261038052952774,0.3167701863354037,0.2984814945622529,0.8260869565217391,0.7273670573967821
46,0.8167701863354038,0.790437654588598,0.4503105590062112,0.20849866453178206,0.8695652173913043,0.8279298696164846
47,0.7926421404682275,0.5643742693376426,0.8561872909698997,0.8115490469208847,0.9063545150501672,0.7807255285063714
48,0.4318840579710145,0.26710454097307545,0.6289855072463768,0.4760167443835915,0.6811594202898551,0.5448700192643507
49,0.9130434782608695,0.8907620946104141,0.5304347826086957,0.3093728933522215,0.9246376811594202,0.9025959264830894
50,0.8144927536231884,0.7501659718529916,0.744927536231884,0.7036070316853368,0.9159420289855073,0.9028218726806567
51,0.8869565217391304,0.8532699991424417,0.7739130434782608,0.5852122066247285,0.8840579710144928,0.8297056254634063
52,0.8289855072463768,0.76151888522941,0.5797101449275363,0.3742660305795899,0.8318840579710145,0.7602325422044613
53,0.863768115942029,0.7906767392163413,0.8231884057971014,0.7350597744753747,0.9159420289855073,0.8710868602224615
54,0.7884057971014493,0.6605571260145835,0.5768115942028985,0.2634417528579205,0.8115942028985508,0.680838802544506
55,0.7014492753623188,0.5512746967523485,0.5565217391304348,0.4179045009459581,0.7304347826086957,0.6245482775948792
56,0.7329192546583851,0.5879457165641376,0.7111801242236024,0.5925861218713281,0.8291925465838509,0.6779163111925381
mean,0.7451214934134188,0.6565326613963728,0.6644572042863969,0.5387346158284023,0.8113675403271677,0.7516053345882224
std,0.1514286012130844,0.1800631129162365,0.13635040505728296,0.15238005889767675,0.13285288737656703,0.14337595712569576
