loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
29,0.7594202898550725,0.6668450040568585,0.7275362318840579,0.5551372765312501,0.8492753623188406,0.782502065372674
30,0.8260869565217391,0.7541530200977646,0.7565217391304347,0.6564896710588172,0.8695652173913043,0.7964242010625973
31,0.7565217391304347,0.7445375876531097,0.5884057971014492,0.5355870520560672,0.7913043478260869,0.802796116718318
32,0.8260869565217391,0.760728399154442,0.6695652173913044,0.48344075405362463,0.8318840579710145,0.7691389513834983
33,0.4192546583850932,0.29588921051037714,0.5590062111801242,0.35782395448574744,0.6118012422360248,0.4774782428450244
34,0.4144927536231884,0.28870077291129925,0.7159420289855073,0.5023052941414232,0.7478260869565218,0.569059929069079
35,0.8231884057971014,0.7766669136291535,0.672463768115942,0.669927772398407,0.782608695652174,0.7804854955754696
36,0.6956521739130435,0.6189040597580507,0.7710144927536232,0.6450860759700056,0.8724637681159421,0.7943088975096531
37,0.7942028985507247,0.739573392790784,0.6579710144927536,0.6217621440444487,0.8463768115942029,0.8207986309627604
38,0.7478260869565218,0.6722874163496622,0.6115942028985507,0.5283237139322665,0.8318840579710145,0.7638875755709653
39,0.7739130434782608,0.7018107953195367,0.7333333333333333,0.5670005898075967,0.8434782608695652,0.7610949235949236
40,0.7971014492753623,0.7689480803740185,0.6231884057971014,0.46086616664209545,0.7971014492753623,0.74913816897061
41,0.7913043478260869,0.7111150414638823,0.8144927536231884,0.7009810589107565,0.927536231884058,0.9080492692699935
42,0.808695652173913,0.8040327930873229,0.6,0.5588891761654017,0.8173913043478261,0.81093367666995
43,0.7329192546583851,0.640693443374858,0.7670807453416149,0.6091796391959019,0.8540372670807453,0.7832595534375891
44,0.5159420289855072,0.3517097503758837,0.6753623188405797,0.5585914657058881,0.7246376811594203,0.5824598552182036
45,0.6832298136645962,0.5621409093097667,0.7236024844720497,0.5894998930715568,0.7111801242236024,0.6552492230320995
46,0.7577639751552795,0.5515370322126896,0.8198757763975155,0.692076357950209,0.9006211180124224,0.8492237077280063
47,0.7391304347826086,0.687152551036745,0.7224080267558528,0.68704444220366,0.8294314381270903,0.8096261754119082
48,0.6753623188405797,0.6073409070514328,0.6115942028985507,0.5962882663268358,0.7739130434782608,0.7911205195983593
49,0.7855072463768116,0.7503149119337336,0.7768115942028986,0.6845732465633781,0.9159420289855073,0.8950341048235557
50,0.736231884057971,0.6037325017450469,0.6202898550724638,0.5020156876506783,0.7797101449275362,0.7253673291258058
51,0.8202898550724638,0.7781329702796302,0.8289855072463768,0.7449805029634939,0.9043478260869565,0.857516052623325
52,0.6318840579710145,0.6036810494705231,0.7623188405797101,0.712638255758116,0.8347826086956521,0.8229195018088207
53,0.8492753623188406,0.8436665936008281,0.8,0.6857466697796533,0.8898550724637682,0.8845510044774361
54,0.5884057971014492,0.4435868100969447,0.591304347826087,0.4642793313410014,0.6434782608695652,0.4987935277351384
55,0.4782608695652174,0.37501536929947726,0.6318840579710145,0.434174761342169,0.7304347826086957,0.611687508501798
56,0.6335403726708074,0.4366590204090204,0.6987577639751553,0.47139014452625194,0.8043478260869565,0.6484169365677942
mean,0.6941215616681455,0.6132361502451001,0.694081746410939,0.5775249020104946,0.8028658453347894,0.7434554746637279
std,0.12792681883983648,0.14837355912289135,0.10280106937268052,0.11468943671580112,0.10331072084394495,0.11809178019049998
