loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
29,0.8231884057971014,0.7577288142716361,0.7217391304347827,0.6443092018158774,0.9101449275362319,0.8787250969264564
30,0.7478260869565218,0.7130244797475214,0.6898550724637681,0.603841069977118,0.8231884057971014,0.8172016827205966
31,0.7275362318840579,0.5815233090524745,0.7739130434782608,0.6765077903935731,0.8666666666666667,0.8028950516187636
32,0.855072463768116,0.823410073356448,0.7739130434782608,0.6624974302751502,0.9304347826086956,0.9019351258323525
33,0.8347826086956521,0.7792593338204794,0.782608695652174,0.7145582892923319,0.8985507246376812,0.8606522144217366
34,0.8666666666666667,0.8212109710698096,0.7884057971014493,0.7374458547014734,0.9478260869565217,0.9300937854534446
35,0.6869565217391305,0.6506614093794003,0.8,0.7521129084282059,0.8231884057971014,0.8116368036989485
36,0.7701863354037267,0.6000030062706287,0.43478260869565216,0.27312337338808756,0.7670807453416149,0.6336080829889634
37,0.782608695652174,0.6556066650506844,0.6927536231884058,0.5510713643695979,0.7768115942028986,0.6446493585641786
38,0.6492753623188405,0.5182814167023972,0.7768115942028986,0.7167139881803999,0.8840579710144928,0.8772660507957315
39,0.8434782608695652,0.795239723855125,0.7391304347826086,0.6256307510756693,0.8956521739130435,0.8541270501321822
40,0.4028985507246377,0.24255020010923675,0.3652173913043478,0.28250910875818647,0.4927536231884058,0.3998970086689715
41,0.7884057971014493,0.6679569932486034,0.5565217391304348,0.4043281698612563,0.8376811594202899,0.7575470315942602
42,0.7768115942028986,0.6402129146174182,0.7130434782608696,0.6638576501317841,0.8985507246376812,0.8662290014611433
43,0.5942028985507246,0.4918962464261104,0.6521739130434783,0.5699595827627988,0.744927536231884,0.6659682398332141
44,0.7739130434782608,0.7294689645870656,0.5565217391304348,0.48400336846529873,0.8521739130434782,0.8509255961956641
45,0.808695652173913,0.6706957657855337,0.7681159420289855,0.658740837070799,0.8666666666666667,0.7616250352027879
46,0.8202898550724638,0.7171399931602269,0.7217391304347827,0.6949632768050988,0.9304347826086956,0.9098461086595839
47,0.8633540372670807,0.7609548616080374,0.7080745341614907,0.6353674409162052,0.9503105590062112,0.9357775687106995
48,0.663768115942029,0.5747695480572192,0.6,0.5186995158995882,0.7971014492753623,0.7205332106153857
49,0.7546583850931677,0.6560492741757395,0.7515527950310559,0.7204908464683958,0.860248447204969,0.7421171150893917
50,0.8354037267080745,0.7657130759165287,0.7484472049689441,0.5444686508938663,0.9161490683229814,0.8885723182788602
51,0.882943143812709,0.7674866982248175,0.5986622073578596,0.495890965471332,0.903010033444816,0.7845106885893302
52,0.6811594202898551,0.51957266836042,0.6695652173913044,0.6057496330463198,0.8028985507246377,0.7454472188320885
53,0.8927536231884058,0.854017469907226,0.6173913043478261,0.4564680060448394,0.9188405797101449,0.8857260031574019
54,0.5739130434782609,0.5673786523130023,0.7333333333333333,0.6526905856460281,0.6956521739130435,0.679794134156908
55,0.7652173913043478,0.6258000028977908,0.7884057971014493,0.7324995738946564,0.881159420289855,0.8403015232691531
56,0.9072463768115943,0.8816131876761392,0.6898550724637681,0.66537842325044,0.9333333333333333,0.9195756482940953
57,0.8695652173913043,0.8124161141179618,0.6086956521739131,0.5106085287460915,0.8869565217391304,0.8655124082471771
58,0.5652173913043478,0.46443204139036176,0.4028985507246377,0.27362361976435756,0.5101449275362319,0.460555977788478
59,0.9304347826086956,0.9028877254869933,0.5565217391304348,0.43157822710146937,0.9507246376811594,0.9319723495096263
60,0.8173913043478261,0.7701024594685628,0.463768115942029,0.279198882364582,0.8115942028985508,0.720213332262502
61,0.6869565217391305,0.5336654945190491,0.6492753623188405,0.5726279886828487,0.7333333333333333,0.6286420288799512
62,0.7298136645962733,0.5608845440294788,0.6211180124223602,0.43918612982735383,0.8043478260869565,0.6380630790338998
mean,0.742061094585639,0.6538643028548595,0.6703584400639098,0.581082003155519,0.8239782891255543,0.7754544348652374
std,0.1479015429127285,0.16764498398699307,0.1404153402979731,0.15389734884913495,0.13727367289507703,0.15359908070740888
