loop,model_accuracy_test,model_f1_score_test
0,0.7188405797101449,0.6792194230803826
1,0.8004459308807135,0.7387825572089206
2,0.8216654384672071,0.7507372847497891
3,0.7992753623188406,0.7479299478347287
4,0.8319327731092437,0.7854989796640618
5,0.8384057971014492,0.7712634123264864
6,0.845085860431129,0.7988712997659875
7,0.7405797101449275,0.6931634941546128
8,0.7478991596638656,0.6659973194050568
9,0.8155797101449276,0.7523377771373675
10,0.8286445012787724,0.7562824355339013
11,0.7878112225938313,0.7259544986185191
12,0.8108695652173913,0.7439000469004402
13,0.8078781122259383,0.7388752961827921
14,0.8494702228717574,0.798903151299218
15,0.7699739873652918,0.7205657903352674
16,0.8253623188405798,0.7666863660007642
17,0.802536231884058,0.7579568141280442
18,0.7969786293294031,0.7100170072643783
19,0.8199275362318841,0.7537339304946076
20,0.7728635682158921,0.7000792253691823
21,0.7067059690493737,0.6323089492494035
22,0.7626811594202898,0.7166734651690396
23,0.8028985507246377,0.7402715271297127
24,0.8353771832032701,0.7922159673187266
25,0.7785896967482645,0.7602171209197004
26,0.8434045689019897,0.7958687697021919
27,0.8132992327365729,0.7055286133150964
28,0.8177536231884058,0.7509215280902175
29,0.7484206614641398,0.7078993995201468
mean,0.7980385621154729,0.7386220465956248
std,0.03764567289091128,0.04022813355725991
