loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
1,0.8,0.7833474773431468,0.6898550724637681,0.6868693930941894,0.7913043478260869,0.7832783382950577
2,0.717391304347826,0.7677104114983251,0.4472049689440994,0.399852901438144,0.7236024844720497,0.7528696741854637
3,0.6434782608695652,0.6457295076839669,0.6898550724637681,0.6964039884569537,0.7478260869565218,0.7612636426953063
4,0.6144927536231884,0.49164987950013406,0.6289855072463768,0.5405989186513308,0.663768115942029,0.568882491276758
5,0.7577639751552795,0.7285756023683316,0.5838509316770186,0.40522062035823503,0.7950310559006211,0.7511087817099658
6,0.672463768115942,0.6472120084615385,0.4608695652173913,0.4416042127520785,0.6318840579710145,0.6281528755580229
7,0.5971014492753624,0.5702689622542699,0.5362318840579711,0.4575912995724316,0.6405797101449275,0.6345836155585919
8,0.4956521739130435,0.4579404830659889,0.6869565217391305,0.6807759975631702,0.736231884057971,0.7342627697886741
9,0.5942028985507246,0.619823058095667,0.5710144927536231,0.556435560381041,0.5768115942028985,0.619664349296275
10,0.4579710144927536,0.3538046112303538,0.5391304347826087,0.4965058074219033,0.5710144927536231,0.5609736761978021
11,0.7043478260869566,0.7012085277805359,0.5884057971014492,0.5508619682094437,0.6869565217391305,0.6935881709783516
12,0.6956521739130435,0.6862515541308221,0.391304347826087,0.39297521077879616,0.6260869565217392,0.6222028778969045
13,0.6898550724637681,0.69256260083843,0.553623188405797,0.5147091519120381,0.7072463768115942,0.7309397417503587
14,0.6666666666666666,0.6201906289844625,0.6202898550724638,0.5931106255835206,0.6782608695652174,0.6478930479952629
15,0.42028985507246375,0.3679063686510495,0.6753623188405797,0.6790085962116107,0.6521739130434783,0.6607007025458098
16,0.5623188405797102,0.5735347366042656,0.5304347826086957,0.5331044986300532,0.6289855072463768,0.6431367605792608
17,0.6492753623188405,0.6345192967305511,0.5362318840579711,0.5034755635299338,0.5797101449275363,0.5525139110839807
18,0.7536231884057971,0.7401989775713346,0.7130434782608696,0.6965493569133853,0.8405797101449275,0.8378328730013576
19,0.6318840579710145,0.600063257981095,0.6463768115942029,0.6305798087048087,0.7014492753623188,0.6881589257247845
